trajectory_id,split,model,t,true_theta,true_omega,pred_theta,pred_omega
test_extrap_ic2,test_extrap,B0_local_linear,11.51,-1.416492234401122,0.02004980139388543,0.6320723335301766,1.33849445024765
test_extrap_ic2,test_extrap,B0_local_linear,11.52,-1.416242389377448,0.02991831695473136,0.6454223917471971,1.331495724682815
test_extrap_ic2,test_extrap,B0_local_linear,11.53,-1.415893886041219,0.03978143895107508,0.6587018198588911,1.324368555888996
test_extrap_ic2,test_extrap,B0_local_linear,11.54,-1.415446779078757,0.04963901692266492,0.6719093372966689,1.317113714311767
test_extrap_ic2,test_extrap,B0_local_linear,11.55,-1.414901124686082,0.0594908994028,0.6850436711931203,1.309731982700746
test_extrap_ic2,test_extrap,B0_local_linear,11.56,-1.414256980584492,0.06933693354662855,0.6981035566168698,1.302224155957475
test_extrap_ic2,test_extrap,B0_local_linear,11.57,-1.413514406026299,0.07917696501775905,0.7110877366746884,1.294591041065935
test_extrap_ic2,test_extrap,B0_local_linear,11.58,-1.412673461814326,0.08901083765587162,0.7239949625594474,1.286833457049156
test_extrap_ic2,test_extrap,B0_local_linear,11.59,-1.411734210325187,0.09883839316859547,0.7368239936890277,1.278952234870218
test_extrap_ic2,test_extrap,B0_local_linear,11.6,-1.410696715540853,0.1086594707216384,0.7495735979157607,1.270948217284334
test_extrap_ic2,test_extrap,B0_local_linear,11.61,-1.409561043052877,0.118473906891337,0.7622425515718975,1.262822258800437
test_extrap_ic2,test_extrap,B0_local_linear,11.62,-1.408327260101671,0.1282815352946336,0.7748296395273614,1.254575225627987
test_extrap_ic2,test_extrap,B0_local_linear,11.63,-1.406995435599788,0.138082186382895,0.7873336554124681,1.246207995510819
test_extrap_ic2,test_extrap,B0_local_linear,11.64,-1.405565640195882,0.1478756869136176,0.7997534017285828,1.237721457641009
test_extrap_ic2,test_extrap,B0_local_linear,11.65,-1.404037946288007,0.1576618598354481,0.8120876898928885,1.229116512612664
test_extrap_ic2,test_extrap,B0_local_linear,11.66,-1.402412428040922,0.1674405241796586,0.8243353403381706,1.220394072337697
test_extrap_ic2,test_extrap,B0_local_linear,11.67,-1.400689161458378,0.1772114946019096,0.8364951827418325,1.211555059860071
test_extrap_ic2,test_extrap,B0_local_linear,11.68,-1.398868224414032,0.1869745812113689,0.8485660560729237,1.202600409313195
test_extrap_ic2,test_extrap,B0_local_linear,11.69,-1.396949696740342,0.1967295890355609,0.8605468086398083,1.193531065865967
test_extrap_ic2,test_extrap,B0_local_linear,11.7,-1.394933660234413,0.2064763179843138,0.8724362982612089,1.184347985575594
test_extrap_ic2,test_extrap,B0_local_linear,11.71,-1.392820198684244,0.2162145627285171,0.8842333924265745,1.175052135245965
test_extrap_ic2,test_extrap,B0_local_linear,11.72,-1.390609397978572,0.2259441121948409,0.8959369683347698,1.165644492384602
test_extrap_ic2,test_extrap,B0_local_linear,11.73,-1.388301346129304,0.235664749477671,0.9075459129452783,1.156126045145238
test_extrap_ic2,test_extrap,B0_local_linear,11.74,-1.385896133400671,0.2453762512503734,0.9190591232009532,1.146497792121856
test_extrap_ic2,test_extrap,B0_local_linear,11.75,-1.383393852318847,0.2550783877209923,0.9304755061137542,1.136760742265608
test_extrap_ic2,test_extrap,B0_local_linear,11.76,-1.380794597681952,0.2647709225966379,0.9417939788060088,1.126915914831579
test_extrap_ic2,test_extrap,B0_local_linear,11.77,-1.378098466716078,0.274453612531889,0.9530134685940841,1.116964339291014
test_extrap_ic2,test_extrap,B0_local_linear,11.78,-1.37530555907854,0.2841262071304859,0.9641329132061701,1.106907055112672
test_extrap_ic2,test_extrap,B0_local_linear,11.79,-1.372415977028013,0.2937884483409297,0.9751512608250318,1.096745111715721
test_extrap_ic2,test_extrap,B0_local_linear,11.8,-1.369429825471275,0.3034400702895583,0.9860674701288721,1.086479568410869
test_extrap_ic2,test_extrap,B0_local_linear,11.81,-1.366347211963213,0.313080799280557,0.996880510423686,1.076111494258702
test_extrap_ic2,test_extrap,B0_local_linear,11.82,-1.363168246788789,0.3227103535665685,1.007589361814958,1.065641967882359
test_extrap_ic2,test_extrap,B0_local_linear,11.83,-1.359893043135685,0.332328442875978,1.018193015237395,1.055072077428117
test_extrap_ic2,test_extrap,B0_local_linear,11.84,-1.356521717105969,0.3419347683847495,1.028690472495905,1.044402920503237
test_extrap_ic2,test_extrap,B0_local_linear,11.85,-1.353054387922589,0.351529022132623,1.039080746439048,1.033635603978325
test_extrap_ic2,test_extrap,B0_local_linear,11.86,-1.349491177935817,0.3611108870049505,1.049362861073898,1.022771243850769
test_extrap_ic2,test_extrap,B0_local_linear,11.87,-1.345832212623249,0.3706800367326946,1.059535851598575,1.011810965194116
test_extrap_ic2,test_extrap,B0_local_linear,11.88,-1.342077620776084,0.3802361354791807,1.069598764446635,1.000755902092581
test_extrap_ic2,test_extrap,B0_local_linear,11.89,-1.338227534595274,0.3897788376367476,1.079550657485052,0.9896071973959273
test_extrap_ic2,test_extrap,B0_local_linear,11.9,-1.334282089796365,0.39930778759237,1.089390600078051,0.9783660026360932
test_extrap_ic2,test_extrap,B0_local_linear,11.91,-1.330241425795303,0.408822619311598,1.099117673120611,0.9670334779672617
test_extrap_ic2,test_extrap,B0_local_linear,11.92,-1.326105685708431,0.4183229563385569,1.108730969109538,0.955610792066009
test_extrap_ic2,test_extrap,B0_local_linear,11.93,-1.321875016352783,0.4278084117954328,1.118229592327237,0.9440991218833852
test_extrap_ic2,test_extrap,B0_local_linear,11.94,-1.317549568493307,0.4372785879502541,1.127612658876145,0.9324996525935759
test_extrap_ic2,test_extrap,B0_local_linear,11.95,-1.313129496920292,0.4467330760830683,1.13687929671072,0.9208135775293336
test_extrap_ic2,test_extrap,B0_local_linear,11.96,-1.308614960581513,0.4561714562594488,1.146028645745758,0.9090420980255939
test_extrap_ic2,test_extrap,B0_local_linear,11.97,-1.304006122788837,0.4655932969702281,1.155059857999423,0.8971864232086515
test_extrap_ic2,test_extrap,B0_local_linear,11.98,-1.299303151218229,0.4749981551314909,1.163972097616638,0.885247769953371
test_extrap_ic2,test_extrap,B0_local_linear,11.99,-1.294506217909746,0.4843855760845759,1.172764540901574,0.8732273628143419
test_extrap_ic2,test_extrap,B0_local_linear,12,-1.289615499488075,0.4937550933015645,1.181436376458795,0.8611264338077405
test_extrap_ic2,test_extrap,B0_local_linear,12.01,-1.284631177366917,0.5031062280980714,1.189986805284841,0.8489462222628928
test_extrap_ic2,test_extrap,B0_local_linear,12.02,-1.279553437761046,0.5124384896324431,1.198415040792653,0.8366879747677033
test_extrap_ic2,test_extrap,B0_local_linear,12.03,-1.274382471994459,0.5217513745075428,1.206720308851212,0.824352945089912
test_extrap_ic2,test_extrap,B0_local_linear,12.04,-1.269118476502242,0.531044366768309,1.214901847942414,0.8119423939108446
test_extrap_ic2,test_extrap,B0_local_linear,12.05,-1.263761652830557,0.5403169379017652,1.222958909206054,0.7994575887435277
test_extrap_ic2,test_extrap,B0_local_linear,12.06,-1.258312207755301,0.5495685467259288,1.230890756463616,0.7868998038692322
test_extrap_ic2,test_extrap,B0_local_linear,12.07,-1.25277035369766,0.5587986389672916,1.238696666290779,0.774270320200205
test_extrap_ic2,test_extrap,B0_local_linear,12.08,-1.247136308553006,0.5680066474257078,1.246375928147067,0.7615704250366676
test_extrap_ic2,test_extrap,B0_local_linear,12.09,-1.241410296112178,0.5771919916254896,1.253927844397782,0.7488014120171397
test_extrap_ic2,test_extrap,B0_local_linear,12.1,-1.235592546096656,0.5863540777842798,1.261351730339074,0.7359645810464636
test_extrap_ic2,test_extrap,B0_local_linear,12.11,-1.229683294158564,0.5954922988130517,1.268646914306652,0.7230612380787578
test_extrap_ic2,test_extrap,B0_local_linear,12.12,-1.223682781896296,0.6046060343083107,1.275812737753947,0.7100926949538776
test_extrap_ic2,test_extrap,B0_local_linear,12.13,-1.217591257335792,0.6136946502693029,1.282848555270256,0.6970602693414854
test_extrap_ic2,test_extrap,B0_local_linear,12.14,-1.211408974816093,0.6227574990865588,1.289753734617492,0.6839652846474246
test_extrap_ic2,test_extrap,B0_local_linear,12.15,-1.205136195295599,0.6317939194820188,1.296527656851759,0.6708090697439659
test_extrap_ic2,test_extrap,B0_local_linear,12.16,-1.198773186542734,0.6408032364308658,1.303169716354514,0.6575929588930638
test_extrap_ic2,test_extrap,B0_local_linear,12.17,-1.192320223135946,0.6497847611615258,1.30967932085025,0.6443182916793523
test_extrap_ic2,test_extrap,B0_local_linear,12.18,-1.185777586463709,0.6587377911556673,1.316055891481195,0.6309864128269816
test_extrap_ic2,test_extrap,B0_local_linear,12.19,-1.179145564869907,0.667661610135317,1.322298862889546,0.6175986719938248
test_extrap_ic2,test_extrap,B0_local_linear,12.2,-1.17242445416855,0.6765554878937357,1.328407683232684,0.6041564237161172
test_extrap_ic2,test_extrap,B0_local_linear,12.21,-1.165614557358652,0.6854186803201902,1.334381814209257,0.5906610273201062
test_extrap_ic2,test_extrap,B0_local_linear,12.22,-1.158716185128993,0.6942504295152058,1.340220731157245,0.5771138466570868
test_extrap_ic2,test_extrap,B0_local_linear,12.23,-1.151729655904415,0.7030499637932559,1.34592392308524,0.5635162500096602
test_extrap_ic2,test_extrap,B0_local_linear,12.24,-1.144655295845822,0.711816497682763,1.351490892685584,0.5498696100254417
test_extrap_ic2,test_extrap,B0_local_linear,12.25,-1.137493438850177,0.720549231926099,1.356921156395831,0.5361753035291724
test_extrap_ic2,test_extrap,B0_local_linear,12.26,-1.130244426800181,0.729247353588777,1.362214244463031,0.5224347113225372
test_extrap_ic2,test_extrap,B0_local_linear,12.27,-1.122908610012653,0.7379100359960572,1.367369700955084,0.5086492181264433
test_extrap_ic2,test_extrap,B0_local_linear,12.28,-1.115486346937452,0.746536438673117,1.372387083787037,0.4948202124743536
test_extrap_ic2,test_extrap,B0_local_linear,12.29,-1.107978004699746,0.7551257078382921,1.377265964797166,0.480949086451516
test_extrap_ic2,test_extrap,B0_local_linear,12.3,-1.100383959120805,0.763676976417004,1.382005929765728,0.4670372356171178
test_extrap_ic2,test_extrap,B0_local_linear,12.31,-1.092704594718006,0.7721893640417544,1.38660657842711,0.4530860589264629
test_extrap_ic2,test_extrap,B0_local_linear,12.32,-1.084940304704831,0.7806619770521266,1.391067524528576,0.4390969585031339
test_extrap_ic2,test_extrap,B0_local_linear,12.33,-1.077091491072991,0.789093908579088,1.395388395865189,0.4250713394927412
test_extrap_ic2,test_extrap,B0_local_linear,12.34,-1.069158565313355,0.7974842390470478,1.399568834286334,0.4110106100017925
test_extrap_ic2,test_extrap,B0_local_linear,12.35,-1.061141948030778,0.8058320356910371,1.403608495732633,0.3969161809234023
test_extrap_ic2,test_extrap,B0_local_linear,12.36,-1.053042069317587,0.8141363533969495,1.407507050280449,0.3827894657303185
test_extrap_ic2,test_extrap,B0_local_linear,12.37,-1.044859368864957,0.8223962348553207,1.411264182148261,0.3686318804140465
test_extrap_ic2,test_extrap,B0_local_linear,12.38,-1.03659429596292,0.8306107105613232,1.414879589717048,0.3544448433559743
test_extrap_ic2,test_extrap,B0_local_linear,12.39,-1.028247309500354,0.8387787988147752,1.418352985574611,0.3402297750881282
test_extrap_ic2,test_extrap,B0_local_linear,12.4,-1.019818878106019,0.8468995059475499,1.421684096523812,0.3259880982204924
test_extrap_ic2,test_extrap,B0_local_linear,12.41,-1.011309480686699,0.854971826930914,1.42487266359345,0.3117212373375421
test_extrap_ic2,test_extrap,B0_local_linear,12.42,-1.002719606163573,0.8629947451429126,1.427918442075736,0.2974306187547499
test_extrap_ic2,test_extrap,B0_local_linear,12.43,-0.9940497537606285,0.8709672332651182,1.430821201535836,0.2831176704291058
test_extrap_ic2,test_extrap,B0_local_linear,12.44,-0.9853004330322411,0.8788882533410158,1.433580725817822,0.2687838218647306
test_extrap_ic2,test_extrap,B0_local_linear,12.45,-0.9764721638631683,0.8867567567760047,1.436196813073321,0.2544305038786905
test_extrap_ic2,test_extrap,B0_local_linear,12.46,-0.9675654765790165,0.8945716846474981,1.438669275770365,0.2400591484973179
test_extrap_ic2,test_extrap,B0_local_linear,12.47,-0.9585809123039797,0.9023319682711231,1.440997940696427,0.2256711888636843
test_extrap_ic2,test_extrap,B0_local_linear,12.48,-0.9495190228651849,0.9100365291690973,1.443182648979038,0.2112680590104521
test_extrap_ic2,test_extrap,B0_local_linear,12.49,-0.9403803709833057,0.9176842801546333,1.445223256091651,0.1968511937534071
test_extrap_ic2,test_extrap,B0_local_linear,12.5,-0.9311655302835306,0.9252741253751576,1.447119631854813,0.1824220285928239
test_extrap_ic2,test_extrap,B0_local_linear,12.51,-0.9218750852955628,0.9328049603123101,1.44887166044958,0.1679819994903157
test_extrap_ic2,test_extrap,B0_local_linear,12.52,-0.9125096315653745,0.940275672203825,1.450479240419064,0.1535325427716909
test_extrap_ic2,test_extrap,B0_local_linear,12.53,-0.9030697759649836,0.9476851407878684,1.451942284668348,0.1390750950095193
test_extrap_ic2,test_extrap,B0_local_linear,12.54,-0.8935561365841599,0.9550322384370209,1.453260720470684,0.1246110928101734
test_extrap_ic2,test_extrap,B0_local_linear,12.55,-0.8839693428426803,0.9623158311804525,1.454434489464923,0.1101419727324363
test_extrap_ic2,test_extrap,B0_local_linear,12.56,-0.8743100354949046,0.9695347787286926,1.455463547653594,0.09566917113173831
test_extrap_ic2,test_extrap,B0_local_linear,12.57,-0.8645788666419975,0.9766879345573078,1.456347865402167,0.0811941239831669
test_extrap_ic2,test_extrap,B0_local_linear,12.58,-0.8547764999453165,0.9837741468892378,1.457087427433218,0.06671826679679213
test_extrap_ic2,test_extrap,B0_local_linear,12.59,-0.8449036106576276,0.9907922587955342,1.457682232820872,0.05224303442602986
test_extrap_ic2,test_extrap,B0_local_linear,12.6,-0.8349608856159176,0.9977411093347821,1.458132294984642,0.03776986094687904
test_extrap_ic2,test_extrap,B0_local_linear,12.61,-0.8249490232591591,1.00461953379344,1.458437641680131,0.0233001795275564
test_extrap_ic2,test_extrap,B0_local_linear,12.62,-0.8148687336337143,1.011426363754616,1.458598314989122,0.008835422255373466
test_extrap_ic2,test_extrap,B0_local_linear,12.63,-0.8047207385252034,1.018160428040359,1.45861437130886,-0.005622979971286447
test_extrap_ic2,test_extrap,B0_local_linear,12.64,-0.7945057714993249,1.024820553008892,1.458485881338474,-0.02007359760852933
test_extrap_ic2,test_extrap,B0_local_linear,12.65,-0.7842245778422587,1.031405563691239,1.458212930065705,-0.034515002591214
test_extrap_ic2,test_extrap,B0_local_linear,12.66,-0.7738779145637464,1.037914284031828,1.457795616750422,-0.04894576848789745
test_extrap_ic2,test_extrap,B0_local_linear,12.67,-0.7634665504059689,1.044345537100281,1.457234054908666,-0.06336447062720033
test_extrap_ic2,test_extrap,B0_local_linear,12.68,-0.7529912659418136,1.050698146063417,1.456528372293002,-0.07776968625403066
test_extrap_ic2,test_extrap,B0_local_linear,12.69,-0.7424528535321724,1.056970934687033,1.455678710874604,-0.09215999464903876
test_extrap_ic2,test_extrap,B0_local_linear,12.7,-0.7318521172517254,1.06316272836206,1.454685226819189,-0.1065339772966212
test_extrap_ic2,test_extrap,B0_local_linear,12.71,-0.7211898728871945,1.069272354182079,1.453548090468753,-0.1208902179872634
test_extrap_ic2,test_extrap,B0_local_linear,12.72,-0.7104669479508229,1.075298641666744,1.452267486311959,-0.1352273029996353
test_extrap_ic2,test_extrap,B0_local_linear,12.73,-0.6996841817131983,1.081240423395841,1.450843612964721,-0.1495438211999223
test_extrap_ic2,test_extrap,B0_local_linear,12.74,-0.6888424250575692,1.087096536079355,1.449276683139339,-0.1638383642026791
test_extrap_ic2,test_extrap,B0_local_linear,12.75,-0.677942540446184,1.092865820941657,1.447566923615982,-0.1781095265175465
test_extrap_ic2,test_extrap,B0_local_linear,12.76,-0.6669854019068606,1.098547124103005,1.445714575219772,-0.192355905643649
test_extrap_ic2,test_extrap,B0_local_linear,12.77,-0.6559718950387199,1.104139297486928,1.443719892778951,-0.2065761022692685
test_extrap_ic2,test_extrap,B0_local_linear,12.78,-0.6449029168684788,1.109641199663318,1.441583145102108,-0.2207687203614318
test_extrap_ic2,test_extrap,B0_local_linear,12.79,-0.6337793757561727,1.115051696537538,1.439304614942982,-0.2349323673053574
test_extrap_ic2,test_extrap,B0_local_linear,12.8,-0.6226021913738494,1.120369661622824,1.436884598956896,-0.2490656540869111
test_extrap_ic2,test_extrap,B0_local_linear,12.81,-0.6113722946678022,1.125593976977276,1.434323407678685,-0.2631671953613874
test_extrap_ic2,test_extrap,B0_local_linear,12.82,-0.6000906277040283,1.130723534025146,1.431621365474597,-0.2772356096311016
test_extrap_ic2,test_extrap,B0_local_linear,12.83,-0.5887581435340966,1.135757234302495,1.428778810500866,-0.2912695193966629
test_extrap_ic2,test_extrap,B0_local_linear,12.84,-0.5773758061602196,1.140693989760309,1.425796094678682,-0.3052675512253071
test_extrap_ic2,test_extrap,B0_local_linear,12.85,-0.5659445904595198,1.145532723677888,1.422673583635707,-0.3192283359480425
test_extrap_ic2,test_extrap,B0_local_linear,12.86,-0.5544654819878734,1.150272371530603,1.419411656665382,-0.3331505087905344
test_extrap_ic2,test_extrap,B0_local_linear,12.87,-0.5429394768420848,1.154911881627803,1.416010706699046,-0.3470327094418129
test_extrap_ic2,test_extrap,B0_local_linear,12.88,-0.531367581595428,1.159450215550931,1.41247114023897,-0.3608735822591683
test_extrap_ic2,test_extrap,B0_local_linear,12.89,-0.5197508131881048,1.163886348989926,1.408793377315525,-0.3746717763921369
test_extrap_ic2,test_extrap,B0_local_linear,12.9,-0.5080901986687089,1.168219272692953,1.404977851457844,-0.388425945847431
test_extrap_ic2,test_extrap,B0_local_linear,12.91,-0.4963867750896246,1.172447992889138,1.401025009620706,-0.4021347496918529
test_extrap_ic2,test_extrap,B0_local_linear,12.92,-0.4846415893976985,1.176571531921273,1.396935312135292,-0.4157968521833434
test_extrap_ic2,test_extrap,B0_local_linear,12.93,-0.472855698259503,1.180588929043634,1.392709232679862,-0.4294109228288822
test_extrap_ic2,test_extrap,B0_local_linear,12.94,-0.4610301677873988,1.184499241290246,1.388347258205024,-0.4429756365723625
test_extrap_ic2,test_extrap,B0_local_linear,12.95,-0.4491660734597703,1.188301543785108,1.383849888871656,-0.4564896739480083
test_extrap_ic2,test_extrap,B0_local_linear,12.96,-0.4372644999541413,1.191994930529076,1.379217638022076,-0.4699517211322783
test_extrap_ic2,test_extrap,B0_local_linear,12.97,-0.4253265408728651,1.195578515212678,1.374451032111639,-0.4833604700981757
test_extrap_ic2,test_extrap,B0_local_linear,12.98,-0.4133532985540062,1.199051431754875,1.369550610626078,-0.496714618805007
test_extrap_ic2,test_extrap,B0_local_linear,12.99,-0.4013458839354455,1.202412834816165,1.364516926051205,-0.5100128712516652
test_extrap_ic2,test_extrap,B0_local_linear,13,-0.3893054163205897,1.205661900549089,1.35935054382008,-0.5232539375801867
test_extrap_ic2,test_extrap,B0_local_linear,13.01,-0.3772330230718518,1.208797827330667,1.354052042205656,-0.5364365343037444
test_extrap_ic2,test_extrap,B0_local_linear,13.02,-0.3651298394909778,1.211819836103518,1.348622012286144,-0.549559384370054
test_extrap_ic2,test_extrap,B0_local_linear,13.03,-0.3529970085938444,1.214727171068573,1.343061057903754,-0.562621217227481
test_extrap_ic2,test_extrap,B0_local_linear,13.04,-0.3408356807722415,1.217519100404267,1.337369795552152,-0.5756207690463548
test_extrap_ic2,test_extrap,B0_local_linear,13.05,-0.3286470136269494,1.220194916635495,1.331548854318527,-0.5885567828269331
test_extrap_ic2,test_extrap,B0_local_linear,13.06,-0.3164321717533795,1.222753937199925,1.325598875847999,-0.6014280084482846
test_extrap_ic2,test_extrap,B0_local_linear,13.07,-0.3041923264062873,1.225195505104997,1.319520514256204,-0.6142332028237434
test_extrap_ic2,test_extrap,B0_local_linear,13.08,-0.2919286552664851,1.227518989349825,1.313314436024691,-0.6269711300872992
test_extrap_ic2,test_extrap,B0_local_linear,13.09,-0.2796423422405546,1.229723785366591,1.306981319966351,-0.6396405616420334
test_extrap_ic2,test_extrap,B0_local_linear,13.1,-0.2673345771233734,1.231809315614129,1.30052185717579,-0.6522402762323219
test_extrap_ic2,test_extrap,B0_local_linear,13.11,-0.2550065553198639,1.233775029998976,1.293936750887761,-0.6647690601799803
test_extrap_ic2,test_extrap,B0_local_linear,13.12,-0.2426594776451027,1.235620406237047,1.287226716429191,-0.6772257074585825
test_extrap_ic2,test_extrap,B0_local_linear,13.13,-0.2302945499788836,1.237344950372969,1.280392481177538,-0.6896090197421648
test_extrap_ic2,test_extrap,B0_local_linear,13.14,-0.2179129829672002,1.238948197156639,1.273434784456105,-0.7019178065659228
test_extrap_ic2,test_extrap,B0_local_linear,13.15,-0.2055159918108136,1.240429710353866,1.266354377418458,-0.7141508855015352
test_extrap_ic2,test_extrap,B0_local_linear,13.16,-0.1931047959043403,1.241789083186614,1.25915202301172,-0.7263070822010391
test_extrap_ic2,test_extrap,B0_local_linear,13.17,-0.1806806185411952,1.243025938636757,1.251828495926566,-0.7383852304573653
test_extrap_ic2,test_extrap,B0_local_linear,13.18,-0.1682446866788466,1.244139929719499,1.244384582435955,-0.7503841724351438
test_extrap_ic2,test_extrap,B0_local_linear,13.19,-0.1557982305596452,1.245130739837162,1.236821080336068,-0.7623027587505437
test_extrap_ic2,test_extrap,B0_local_linear,13.2,-0.1433424834386958,1.245998083000423,1.229138798901915,-0.7741398485156678
test_extrap_ic2,test_extrap,B0_local_linear,13.21,-0.1308786813095356,1.246741704067142,1.221338558794067,-0.7858943094595023
test_extrap_ic2,test_extrap,B0_local_linear,13.22,-0.1184080625204088,1.24736137899584,1.213421191903566,-0.7975650181308045
test_extrap_ic2,test_extrap,B0_local_linear,13.23,-0.1059318675251933,1.247856914997695,1.205387541316798,-0.8091508599370271
test_extrap_ic2,test_extrap,B0_local_linear,13.24,-0.09345133855953708,1.24822815072265,1.197238461264851,-0.8206507291919684
test_extrap_ic2,test_extrap,B0_local_linear,13.25,-0.08096771928232054,1.248474956409119,1.188974816972488,-0.8320635293027981
test_extrap_ic2,test_extrap,B0_local_linear,13.26,-0.06848225452696635,1.248597233982284,1.180597484550052,-0.8433881728989339
test_extrap_ic2,test_extrap,B0_local_linear,13.27,-0.05599618992395883,1.248594917163544,1.172107350950294,-0.8546235818713497
test_extrap_ic2,test_extrap,B0_local_linear,13.28,-0.04351077161494685,1.248467971527532,1.16350531391138,-0.865768687428948
test_extrap_ic2,test_extrap,B0_local_linear,13.29,-0.03102724593524154,1.248216394546174,1.15479228176083,-0.8768224303216795
test_extrap_ic2,test_extrap,B0_local_linear,13.3,-0.01854685906869782,1.247840215604357,1.14596917335582,-0.8877837609046125
test_extrap_ic2,test_extrap,B0_local_linear,13.31,-0.006070856762025952,1.24733949598951,1.137036918031921,-0.8986516391785375
test_extrap_ic2,test_extrap,B0_local_linear,13.32,0.00639951602238803,1.246714328854765,1.12799645550895,-0.9094250348866738
test_extrap_ic2,test_extrap,B0_local_linear,13.33,0.01886301540307681,1.245964839159841,1.118848735698574,-0.920102927715502
test_extrap_ic2,test_extrap,B0_local_linear,13.34,0.0313183989153956,1.245091183581379,1.109594718666333,-0.930684307329688
test_extrap_ic2,test_extrap,B0_local_linear,13.35,0.04376442581264881,1.244093550403574,1.100235374576241,-0.9411681734117513
test_extrap_ic2,test_extrap,B0_local_linear,13.36,0.05619985739415274,1.242972159378468,1.090771683547729,-0.9515535358030482
test_extrap_ic2,test_extrap,B0_local_linear,13.37,0.06862345730740552,1.241727261565746,1.081204635495061,-0.961839414657352
test_extrap_ic2,test_extrap,B0_local_linear,13.38,0.08103399187435173,1.240359139142757,1.071535230090211,-0.972024840469138
test_extrap_ic2,test_extrap,B0_local_linear,13.39,0.09343023038153864,1.238868105199133,1.061764476705612,-0.9821088541128076
test_extrap_ic2,test_extrap,B0_local_linear,13.4,0.1058109454170121,1.23725450348852,1.051893394223092,-0.9920905070178351
test_extrap_ic2,test_extrap,B0_local_linear,13.41,0.1181749131358328,1.235518708192697,1.041923010916282,-1.001968861271587
test_extrap_ic2,test_extrap,B0_local_linear,13.42,0.1305209136122644,1.2336611236013,1.031854364401891,-1.011742989651407
test_extrap_ic2,test_extrap,B0_local_linear,13.43,0.1428477310896295,1.231682183853387,1.021688501579572,-1.021411975666864
test_extrap_ic2,test_extrap,B0_local_linear,13.44,0.1551541543118914,1.229582352564438,1.011426478401424,-1.030974913753327
test_extrap_ic2,test_extrap,B0_local_linear,13.45,0.167438976811736,1.227362122499402,1.001069359796588,-1.040430909331886
test_extrap_ic2,test_extrap,B0_local_linear,13.46,0.1797009971676928,1.22502201521732,0.9906182196141733,-1.049779078842187
test_extrap_ic2,test_extrap,B0_local_linear,13.47,0.1919390193519862,1.222562580615556,0.9800741405363286,-1.059018549805888
test_extrap_ic2,test_extrap,B0_local_linear,13.48,0.2041518529505785,1.219984396599426,0.9694382138419707,-1.068148461008298
test_extrap_ic2,test_extrap,B0_local_linear,13.49,0.2163383134649926,1.217288068593615,0.9587115393573341,-1.077167962533072
test_extrap_ic2,test_extrap,B0_local_linear,13.5,0.2284972226148814,1.214474229077449,0.9478952253949762,-1.086076215793026
test_extrap_ic2,test_extrap,B0_local_linear,13.51,0.2406274085399701,1.211543537195064,0.9369903886233784,-1.094872393622821
test_extrap_ic2,test_extrap,B0_local_linear,13.52,0.2527277061265473,1.208496678155558,0.925998153853037,-1.10355568042916
test_extrap_ic2,test_extrap,B0_local_linear,13.53,0.2647969572496431,1.205334362792033,0.9149196539974067,-1.112125272213683
test_extrap_ic2,test_extrap,B0_local_linear,13.54,0.2768340109816823,1.202057327077547,0.9037560300092672,-1.120580376602288
test_extrap_ic2,test_extrap,B0_local_linear,13.55,0.2888377239147827,1.198666331454432,0.8925084306994499,-1.128920212965957
test_extrap_ic2,test_extrap,B0_local_linear,13.56,0.300806960362426,1.195162160399307,0.8811780125660511,-1.137144012529792
test_extrap_ic2,test_extrap,B0_local_linear,13.57,0.3127405925651583,1.191545621862799,0.8697659397506532,-1.145251018393915
test_extrap_ic2,test_extrap,B0_local_linear,13.58,0.3246375009992696,1.187817546539548,0.8582733839722829,-1.153240485563501
test_extrap_ic2,test_extrap,B0_local_linear,13.59,0.3364965745536745,1.183978787425481,0.8467015242951713,-1.161111681090568
test_extrap_ic2,test_extrap,B0_local_linear,13.6,0.3483167107196865,1.180030219210146,0.8350515470140319,-1.168863884140037
test_extrap_ic2,test_extrap,B0_local_linear,13.61,0.3600968158810606,1.175972737491488,0.8233246455978536,-1.176496386012063
test_extrap_ic2,test_extrap,B0_local_linear,13.62,0.3718358054800853,1.17180725830814,0.8115220206048732,-1.184008490184024
test_extrap_ic2,test_extrap,B0_local_linear,13.63,0.3835326041805804,1.167534717519662,0.7996448794245183,-1.191399512452678
test_extrap_ic2,test_extrap,B0_local_linear,13.64,0.3951861461299428,1.163156069981034,0.7876944362122927,-1.198668780966916
test_extrap_ic2,test_extrap,B0_local_linear,13.65,0.4067953751326129,1.158672289004949,0.7756719118268803,-1.205815636248712
test_extrap_ic2,test_extrap,B0_local_linear,13.66,0.4183592447785652,1.154084365780334,0.7635785336864603,-1.212839431264735
test_extrap_ic2,test_extrap,B0_local_linear,13.67,0.4298767186605531,1.149393308544253,0.7514155355437948,-1.219739531537686
test_extrap_ic2,test_extrap,B0_local_linear,13.68,0.4413467705741378,1.144600141894259,0.7391841574409762,-1.226515315163961
test_extrap_ic2,test_extrap,B0_local_linear,13.69,0.452768384612921,1.139705906297678,0.7268856456395407,-1.233166172835475
test_extrap_ic2,test_extrap,B0_local_linear,13.7,0.4641405553232764,1.13471165731655,0.7145212524052967,-1.239691507939578
test_extrap_ic2,test_extrap,B0_local_linear,13.71,0.4754622879324838,1.12961846470804,0.7020922358577419,-1.246090736625181
