t,x1,x2,dx1,dx2,split
4.12,-2.007560545861818,-0.2600950536779064,-0.2600950536779064,3.583892287614195,train
4.13,-2.009985746085612,-0.2252852420228339,-0.2252852420228339,3.379739256704108,train
4.14,-2.012072889571213,-0.1924671470116974,-0.1924671470116974,3.185520954505213,train
4.15,-2.013841399756071,-0.1615423432771831,-0.1615423432771831,3.001045134594591,train
4.16,-2.015309726184014,-0.1324145484750946,-0.1324145484750946,2.826076933561169,train
4.17,-2.01649536791932,-0.1049900063255296,-0.1049900063255296,2.660347331095714,train
4.18,-2.017414900388681,-0.07917778988981761,-0.07917778988981761,2.503560652202172,train
4.19,-2.01808400489351,-0.05489003439514945,-0.05489003439514945,2.355401165980514,train
4.2,-2.018517500134832,-0.03204210833725057,-0.03204210833725057,2.215538842459611,train
4.21,-2.018729375174928,-0.01055273094847968,-0.01055273094847968,2.083634332896548,train
4.22,-2.018732823335938,0.00965595652811161,0.00965595652811161,1.959343240634176,train
4.23,-2.018540276610478,0.02865835901273405,0.02865835901273405,1.842319749152606,train
4.24,-2.018163440216553,0.04652542909240645,0.04652542909240645,1.73221967240238,train
4.25,-2.017613326996366,0.06332469640804711,0.06332469640804711,1.628702989518895,train
4.26,-2.016900291400503,0.07912032005197463,0.07912032005197463,1.531435922704221,train
4.27,-2.016034062851731,0.09397315968943105,0.09397315968943105,1.440092612985022,train
4.28,-2.015023778319772,0.1079408616401852,0.1079408616401852,1.354356444354303,train
4.29,-2.013878013974178,0.1210779566373867,0.1210779566373867,1.273921062503854,train
4.3,-2.012604815815333,0.1334359664332519,0.1334359664332519,1.198491129994124,train
4.31,-2.011211729202075,0.1450635167788377,0.1450635167788377,1.127782855789972,train
4.32,-2.00970582722562,0.1560064547107944,0.1560064547107944,1.061524332819085,train
4.33,-2.008093737906361,0.166307968433038,0.166307968433038,0.9994557132401103,train
4.34,-2.006381670168545,0.1760087081563395,0.1760087081563395,0.9413292488918752,train
4.35,-2.004575438624682,0.1851469068732729,0.1851469068732729,0.8869092189462882,train
4.36,-2.00268048714114,0.1937584998329198,0.1937584998329198,0.8359717664912842,train
4.37,-2.000701911234512,0.2018772421001415,0.2018772421001415,0.7883046604783746,train
4.38,-1.998644479285693,0.2095348233060244,0.2095348233060244,0.7437069997826011,train
4.39,-1.996512652646705,0.2167609793524232,0.2167609793524232,0.7019888708363087,train
4.4,-1.994310604622898,0.2235836003606776,0.2235836003606776,0.6629709720237467,train
4.41,-1.992042238411762,0.2300288348336247,0.2300288348336247,0.6264842128202681,train
4.42,-1.989711204018891,0.2361211897133123,0.2361211897133123,0.5923692964627774,train
4.43,-1.987320914185146,0.2418836261536116,0.2418836261536116,0.5604762932444147,train
4.44,-1.984874559383294,0.2473376510362788,0.2473376510362788,0.530664209491716,train
4.45,-1.982375121926441,0.2525034042099054,0.2525034042099054,0.5028005569057419,train
4.46,-1.979825389217391,0.257399741390706,0.257399741390706,0.4767609265875494,train
4.47,-1.977227966192109,0.2620443128501175,0.2620443128501175,0.4524285704098343,train
4.48,-1.974585286998188,0.2664536379709415,0.2664536379709415,0.4296939921917762,train
4.49,-1.971899625947818,0.2706431757707605,0.2706431757707605,0.4084545506189925,train
4.5,-1.969173107786467,0.2746273915279203,0.2746273915279203,0.3886140752707523,train
4.51,-1.966407717312329,0.2784198196257208,0.2784198196257208,0.3700824969183762,train
4.52,-1.963605308385955,0.2820331227760757,0.2820331227760757,0.3527754927116309,train
4.53,-1.960767612365343,0.2854791477727702,0.2854791477727702,0.336614146698893,train
4.54,-1.957896246000257,0.2887689779280099,0.2887689779280099,0.3215246258991136,train
4.55,-1.95499271881814,0.2919129823476648,0.2919129823476648,0.3074378719550728,train
4.56,-1.952058440032406,0.2949208622004086,0.2949208622004086,0.2942893082449598,train
4.57,-1.949094725002427,0.2978016941342,0.2978016941342,0.2820185622075568,train
4.58,-1.946102801272972,0.3005639709906229,0.3005639709906229,0.2705692025404729,train
4.59,-1.943083814219388,0.3032156399637794,0.3032156399637794,0.2598884908566133,train
4.6,-1.940038832323361,0.3057641383459902,0.3057641383459902,0.2499271473277651,train
4.61,-1.936968852102701,0.3082164269976934,0.3082164269976934,0.2406391298027342,train
4.62,-1.933874802717292,0.3105790216738553,0.3105790216738553,0.2319814258580277,train
4.63,-1.930757550272085,0.3128580223340201,0.3128580223340201,0.2239138572195469,train
4.64,-1.927617901836859,0.3150591405579924,0.3150591405579924,0.2163988959820244,train
4.65,-1.92445660920078,0.3171877251800345,0.3171877251800345,0.2094014920704805,train
4.66,-1.921274372376758,0.3192487862367562,0.3192487862367562,0.2028889114590124,train
4.67,-1.918071842877534,0.32124701737029,0.32124701737029,0.1968305843776448,train
4.68,-1.914849626772741,0.3231868167439627,0.3231868167439627,0.191197963194992,train
4.69,-1.911608287545479,0.3250723065947249,0.3250723065947249,0.1859643892722396,train
4.7,-1.908348348761899,0.3269073515107144,0.3269073515107144,0.1811049682753136,train
4.71,-1.905070296559438,0.3286955754722439,0.3286955754722439,0.1765964536984335,train
4.72,-1.901774581969734,0.3304403777644772,0.3304403777644772,0.172417137955327,train
4.73,-1.898461623090773,0.332144947850536,0.332144947850536,0.1685467504991744,train
4.74,-1.895131807119395,0.3338122792894684,0.3338122792894684,0.1649663624597508,train
4.75,-1.891785492245119,0.3354451827073317,0.3354451827073317,0.161658297696039,train
4.76,-1.888423009410403,0.3370462978575779,0.3370462978575779,0.1586060500012811,train
4.77,-1.885044663964723,0.3386181049375198,0.3386181049375198,0.1557942054912416,train
4.78,-1.881650737216935,0.3401629352123428,0.3401629352123428,0.1532083698502857,train
4.79,-1.878241487863118,0.341682980800575,0.341682980800575,0.1508351011528783,train
4.8,-1.87481715332956,0.343180303861132,0.343180303861132,0.1486618469006222,train
4.81,-1.871377951043606,0.3446568452812667,0.3446568452812667,0.1466768847021647,train
4.82,-1.867924079593829,0.3461144326338695,0.3461144326338695,0.1448692677657606,train
4.83,-1.864455719820897,0.3475547876380274,0.3475547876380274,0.1432287738906957,train
4.84,-1.860973035860606,0.3489795332892054,0.3489795332892054,0.1417458570497705,train
4.85,-1.857476176076101,0.3503902002681192,0.3503902002681192,0.140411603551037,train
4.86,-1.853965273959209,0.3517882330947122,0.3517882330947122,0.1392176902759643,train
4.87,-1.850440448972756,0.3531749959122688,0.3531749959122688,0.1381563455745085,train
4.88,-1.846901807303402,0.3545517776637762,0.3545517776637762,0.1372203139687449,train
4.89,-1.843349442618476,0.355919797266237,0.355919797266237,0.1364028215184296,train
4.9,-1.839783436714513,0.3572802081058183,0.3572802081058183,0.1356975452765972,train
4.91,-1.836203860170667,0.3586341025043658,0.3586341025043658,0.1350985834579386,train
4.92,-1.832610772929594,0.3599825157602984,0.3599825157602984,0.1346004283265589,train
4.93,-1.829004224846473,0.3613264299224295,0.3613264299224295,0.1341979409279181,train
4.94,-1.825384256214931,0.3626667774554755,0.3626667774554755,0.1338863268717772,train
4.95,-1.821750898227562,0.3640044444322179,0.3640044444322179,0.1336611149186098,train
4.96,-1.818104173446899,0.3653402738302082,0.3653402738302082,0.133518135501467,train
4.97,-1.814444096196647,0.3666750682671364,0.3666750682671364,0.1334535024120393,train
4.98,-1.810770672976341,0.3680095929297827,0.3680095929297827,0.1334635939427469,train
4.99,-1.807083902800136,0.3693445779605272,0.3693445779605272,0.133545037026745,train
5,-1.803383777552667,0.3706807210090056,0.3706807210090056,0.1336946909392016,train
5.01,-1.799670282293089,0.3720186893903004,0.3720186893903004,0.1339096332116334,train
5.02,-1.795943395546524,0.3733591222159948,0.3733591222159948,0.1341871459948738,train
5.03,-1.792203089588789,0.3747026324453468,0.3747026324453468,0.1345247030930432,train
5.04,-1.788449330674482,0.3760498085809924,0.3760498085809924,0.1349199589532661,train
5.05,-1.784682079306985,0.3774012166704026,0.3774012166704026,0.1353707364922379,train
5.06,-1.780901290417102,0.3787574016537544,0.3787574016537544,0.1358750182117285,train
5.07,-1.777106913594453,0.3801188891190456,0.3801188891190456,0.1364309356606674,train
5.08,-1.773298893267084,0.3814861867245603,0.3814861867245603,0.1370367606733294,train
5.09,-1.769477168853235,0.3828597853614654,0.3828597853614654,0.1376908979730724,train
5.1,-1.765641674962782,0.3842401607564002,0.3842401607564002,0.1383918759981673,train
5.11,-1.761792341512154,0.3856277745060595,0.3856277745060595,0.1391383405089166,train
5.12,-1.757929093848978,0.3870230750544746,0.3870230750544746,0.1399290485713478,train
5.13,-1.754051852924843,0.388426499101142,0.388426499101142,0.1407628608138287,train
5.14,-1.75016053537264,0.3898384724837168,0.3898384724837168,0.141638736232633,train
5.15,-1.746255053591904,0.3912594108972063,0.3912594108972063,0.1425557277873053,train
5.16,-1.742335315905904,0.3926897211702695,0.3926897211702695,0.1435129757106028,train
5.17,-1.738401226604774,0.3941298020151371,0.3941298020151371,0.1445097033436671,train
5.18,-1.73445268599709,0.3955800445426466,0.3955800445426466,0.1455452140152218,train
5.19,-1.730489590552557,0.397040833456244,0.397040833456244,0.146618885130156,train
5.2,-1.726511832914346,0.3985125476122897,0.3985125476122897,0.1477301651846408,train
5.21,-1.722519301939218,0.3999955605249899,0.3999955605249899,0.1488785710372755,train
5.22,-1.718511882806226,0.4014902413574313,0.4014902413574313,0.1500636832382751,train
5.23,-1.714489457005372,0.4029969553590049,0.4029969553590049,0.151285143874913,train
5.24,-1.7104519023811,0.4045160643973234,0.4045160643973234,0.1525426540249772,train
5.25,-1.706399093201228,0.4060479277753772,0.4060479277753772,0.1538359701582057,train
5.26,-1.702330900124166,0.4075929025325472,0.4075929025325472,0.1551649028084663,train
5.27,-1.698247190258255,0.4091513440768734,0.4091513440768734,0.1565293138818364,train
5.28,-1.694147827173966,0.4107236067729488,0.4107236067729488,0.1579291143160488,train
5.29,-1.69003267087482,0.4123100441968195,0.4123100441968195,0.159364263145473,train
5.3,-1.6859015778595,0.4139110098568476,0.4139110098568476,0.1608347647271087,train
5.31,-1.681754401074642,0.4155268575032179,0.4155268575032179,0.162340667784334,train
5.32,-1.677590989920081,0.4171579415171502,0.4171579415171502,0.1638820641184835,train
5.33,-1.673411190270882,0.4188046175297338,0.4188046175297338,0.165459086527175,train
5.34,-1.669214844408342,0.4204672425876526,0.4204672425876526,0.1670719086082091,train
5.35,-1.665001791056064,0.4221461757250768,0.4221461757250768,0.168720742962071,train
5.36,-1.660771865332413,0.4238417783280263,0.4238417783280263,0.1704058403706559,train
5.37,-1.656524898711015,0.4255544143704936,0.4255544143704936,0.1721274894707112,train
5.38,-1.652260719041692,0.4272844510246231,0.4272844510246231,0.1738860150632004,train
5.39,-1.6479791504567,0.4290322588057228,0.4290322588057228,0.1756817783310698,train
5.4,-1.643680013378407,0.4307982120250938,0.4307982120250938,0.1775151758502411,train
5.41,-1.639363124472493,0.4325826892089707,0.4325826892089707,0.1793866388916068,train
5.42,-1.635028296572013,0.4343860732451167,0.4343860732451167,0.1812966337605788,train
5.43,-1.630675338690079,0.436208751972922,0.436208751972922,0.1832456605285153,train
5.44,-1.626304055911149,0.4380511183511439,0.4380511183511439,0.1852342534786819,train
5.45,-1.62191424936754,0.4399135708142066,0.4399135708142066,0.1872629808111186,train
5.46,-1.617505716195136,0.4417965137499676,0.4417965137499676,0.1893324440555113,train
5.47,-1.61307824942452,0.4437003576063885,0.4437003576063885,0.1914432788769478,train
5.48,-1.608631637980855,0.4456255194444403,0.4456255194444403,0.193596154283465,train
5.49,-1.604165666567408,0.447572423176961,0.447572423176961,0.1957917731353152,train
5.5,-1.599680115606314,0.449541499837342,0.449541499837342,0.198030872498935,train
5.51,-1.595174761199097,0.4515331881211358,0.4515331881211358,0.2003142231693857,train
5.52,-1.590649374986672,0.4535479344986694,0.4535479344986694,0.2026426307907792,train
5.53,-1.586103724130612,0.4555861937109586,0.4555861937109586,0.2050169356098324,train
5.54,-1.581537571196533,0.4576484291226602,0.4576484291226602,0.2074380129316542,train
5.55,-1.576950674053382,0.459735112916412,0.459735112916412,0.2099067740825675,train
5.56,-1.572342785837397,0.4618467266901768,0.4618467266901768,0.2124241661008965,train
5.57,-1.56771365478715,0.4639837616300101,0.4639837616300101,0.2149911730179266,train
5.58,-1.563063024194657,0.4661467189265009,0.4661467189265009,0.2176088162494882,train
5.59,-1.55839063229848,0.468336110269628,0.468336110269628,0.2202781549502095,train
5.6,-1.553696212136229,0.4705524580111281,0.4705524580111281,0.2230002874771579,train
5.61,-1.548979491503005,0.4727962957701133,0.4727962957701133,0.2257763514426889,train
5.62,-1.544240192776378,0.4750681687439916,0.4750681687439916,0.2286075249504189,train
5.63,-1.539478032818921,0.4773686340297949,0.4773686340297949,0.2314950277135486,train
5.64,-1.534692722890229,0.4796982612534619,0.4796982612534619,0.2344401213808229,train
5.65,-1.529883968450533,0.4820576327870688,0.4820576327870688,0.2374441112936556,train
5.66,-1.525051469098742,0.4844473442831936,0.4844473442831936,0.2405083471852469,train
5.67,-1.52019491840552,0.4868680051991394,0.4868680051991394,0.2436342242098295,train
5.68,-1.515314003752315,0.4893202390514023,0.4893202390514023,0.2468231847589237,train
5.69,-1.510408406252638,0.4918046841169386,0.4918046841169386,0.2500767190219273,train
5.7,-1.50547780052857,0.4943219938148923,0.4943219938148923,0.2533963667705899,train
5.71,-1.500521854595453,0.4968728371295208,0.4968728371295208,0.2567837189022155,train
5.72,-1.495540229725038,0.499457899334102,0.499457899334102,0.260240418361426,train
5.73,-1.490532580210997,0.5020778823207006,0.5020778823207006,0.2637681623543555,train
5.74,-1.485498553276238,0.5047335052220639,0.5047335052220639,0.2673687036418948,train
5.75,-1.480437788856481,0.5074255050778014,0.5074255050778014,0.2710438520906626,train
5.76,-1.475349919401313,0.5101546371935699,0.5101546371935699,0.2747954770387828,train
5.77,-1.470234569756208,0.5129216759477035,0.5129216759477035,0.2786255085304941,train
5.78,-1.465091356889237,0.5157274153624531,0.5157274153624531,0.2825359395541356,train
5.79,-1.459919889730568,0.5185726695991861,0.5185726695991861,0.2865288283359342,train
5.8,-1.454719768999035,0.521458273847575,0.521458273847575,0.290606299875158,train
5.81,-1.449490586905034,0.5243850848600372,0.5243850848600372,0.2947705486793981,train
5.82,-1.444231927012722,0.5273539816225233,0.5273539816225233,0.2990238409842547,train
5.83,-1.438943363985759,0.5303658662737594,0.5303658662737594,0.3033685168054983,train
5.84,-1.433624463311418,0.5334216646370143,0.5334216646370143,0.3078069930285179,train
5.85,-1.428274781144117,0.5365223270990571,0.5365223270990571,0.3123417656337444,train
5.86,-1.422893863979443,0.5396688295189894,0.5396688295189894,0.3169754123756161,train
5.87,-1.417481248413208,0.542862173814218,0.542862173814218,0.3217105961119358,train
5.88,-1.41203646093427,0.5461033890334946,0.5461033890334946,0.3265500672070547,train
5.89,-1.406559017551031,0.5493935322455135,0.5493935322455135,0.3314966668442758,train
5.9,-1.401048423572931,0.5527336892569809,0.5527336892569809,0.3365533305141701,train
5.91,-1.395504173337877,0.5561249758119259,0.5561249758119259,0.3417230908391167,train
5.92,-1.389925749812776,0.5595685385066129,0.5595685385066129,0.347009081421088,train
5.93,-1.384312624381754,0.5630655556659557,0.5630655556659557,0.3524145405394727,train
5.94,-1.378664256488,0.5666172386683386,0.5666172386683386,0.3579428145134638,train
5.95,-1.372980093243414,0.5702248328754159,0.5702248328754159,0.363597362082706,train
5.96,-1.367259569188755,0.5738896187233099,0.5738896187233099,0.3693817583623171,train
5.97,-1.361502105852311,0.5776129131595725,0.5776129131595725,0.3752996988396116,train
5.98,-1.355707111383133,0.5813960705983893,0.5813960705983893,0.3813550042898695,train
5.99,-1.349873980253149,0.5852404842666845,0.5852404842666845,0.3875516250775122,train
6,-1.344002092746726,0.5891475877374796,0.5891475877374796,0.393893645862168,train
6.01,-1.338090814612543,0.5931188559522093,0.5931188559522093,0.4003852910492185,train
6.02,-1.332139496689571,0.5971558068277862,0.5971558068277862,0.4070309295744536,train
6.03,-1.326147474342397,0.601260002887547,0.601260002887547,0.4138350803636239,train
6.04,-1.320114067113846,0.6054330524138907,0.6054330524138907,0.4208024183299162,train
6.05,-1.314038578270356,0.6096766112847076,0.6096766112847076,0.4279377798149673,train
6.06,-1.307920294189191,0.6139923847414077,0.6139923847414077,0.4352461688109521,train
6.07,-1.301758483999548,0.6183821286983755,0.6183821286983755,0.4427327635813594,train
6.08,-1.295552399029469,0.622847651840767,0.622847651840767,0.4504029228663451,train
6.09,-1.289301272167197,0.6273908175072913,0.6273908175072913,0.4582621929431738,train
6.1,-1.283004317465732,0.6320135452157349,0.6320135452157349,0.466316314940292,train
6.11,-1.276660729478712,0.6367178130609982,0.6367178130609982,0.47457123190912,train
6.12,-1.270269682616304,0.6415056596763271,0.6415056596763271,0.4830330968159493,train
6.13,-1.263830330682163,0.6463791860563199,0.6463791860563199,0.4917082806262978,train
6.14,-1.257341806096409,0.6513405582727833,0.6513405582727833,0.5006033803620591,train
6.15,-1.250803219254961,0.6563920095021606,0.6563920095021606,0.5097252281035813,train
6.16,-1.244213657969151,0.6615358422260892,0.6615358422260892,0.5190808999479368,train
6.17,-1.237572186580254,0.6667744312701201,0.6667744312701201,0.528677725175315,train
6.18,-1.230877845320606,0.6721102259107186,0.6721102259107186,0.5385232963300361,train
6.19,-1.224129649629563,0.6775457525249727,0.6775457525249727,0.5486254791827045,train
6.2,-1.217326589167603,0.6830836179497429,0.6830836179497429,0.5589924231266932,train
6.21,-1.210467627166301,0.6887265117136387,0.6887265117136387,0.5696325724001121,train
6.22,-1.203551699601798,0.6944772091840121,0.6944772091840121,0.580554677205924,train
6.23,-1.196577714116565,0.7003385752462374,0.7003385752462374,0.5917678054466404,train
6.24,-1.189544549332051,0.7063135667474766,0.7063135667474766,0.6032813551482539,train
6.25,-1.182451053874753,0.7124052361421321,0.7124052361421321,0.6151050669061049,train
6.26,-1.175296045203693,0.718616735527276,0.718616735527276,0.6272490370425634,train
6.27,-1.168078308868922,0.7249513193448092,0.7249513193448092,0.639723731313071,train
6.28,-1.160796597357536,0.731412348632702,0.731412348632702,0.6525399988127791,train
6.29,-1.153449628859223,0.7380032953240652,0.7380032953240652,0.6657090866439583,train
6.3,-1.146036086429988,0.7447277453332655,0.7447277453332655,0.6792426549677948,train
6.31,-1.138554616624853,0.7515894035336546,0.7515894035336546,0.6931527925062317,train
6.32,-1.131003828247934,0.7585920981636466,0.7585920981636466,0.7074520327430405,train
6.33,-1.123382291354781,0.7657397845138468,0.7657397845138468,0.7221533703907497,train
6.34,-1.115688535664266,0.7730365506657843,0.7730365506657843,0.7372702786007359,train
6.35,-1.107921049321883,0.7804866218994332,0.7804866218994332,0.7528167266255885,train
6.36,-1.100078277665187,0.7880943652284134,0.7880943652284134,0.768807197789156,train
6.37,-1.092158621436708,0.7958642958305552,0.7958642958305552,0.7852567084312296,train
6.38,-1.084160435551611,0.8038010814742098,0.8038010814742098,0.8021808268772799,train
6.39,-1.076082027564818,0.811909548094946,0.811909548094946,0.8195956929813528,train
6.4,-1.067921655729584,0.8201946867636203,0.8201946867636203,0.8375180386703798,train
6.41,-1.059677527702216,0.8286616583451289,0.8286616583451289,0.8559652080361104,train
6.42,-1.051347798698619,0.8373158001313544,0.8373158001313544,0.8749551783885314,train
6.43,-1.042930569429721,0.8461626332307723,0.8461626332307723,0.894506582078324,train
6.44,-1.034423884687243,0.8552078676140382,0.8552078676140382,0.9146387274047261,train
6.45,-1.025825731097676,0.8644574101058234,0.8644574101058234,0.935371621094101,train
6.46,-1.01713403509939,0.8739173715793294,0.8739173715793294,0.9567259905627059,train
6.47,-1.008346661213152,0.8835940730271191,0.8835940730271191,0.9787233054423321,train
6.48,-0.9994614094267259,0.8934940547583371,0.8934940547583371,1.001385800958239,train
6.49,-0.9904760132873687,0.9036240830843233,0.9036240830843233,1.024736499493678,train
6.5,-0.9813881376491148,0.9139911580674729,0.9139911580674729,1.048799232474275,train
6.51,-0.9721953758781,0.9246025232038305,0.9246025232038305,1.07359866325707,train
6.52,-0.9628952479008388,0.9354656720632569,0.9354656720632569,1.099160306982785,train
6.53,-0.9534851973632773,0.9465883578493158,0.9465883578493158,1.125510551936583,train
6.54,-0.9439625888989821,0.9579786026408836,0.9579786026408836,1.152676679606649,train
6.55,-0.9343247058131168,0.9696447049432383,0.9696447049432383,1.180686881900378,train
6.56,-0.924568746718188,0.9815952507196258,0.9815952507196258,1.209570280091652,train
6.57,-0.9146918230520137,0.9938391214043851,0.9938391214043851,1.239356938853822,train
6.58,-0.9046909559651507,1.006385503629279,1.006385503629279,1.270077879888294,train
6.59,-0.8945630729633799,1.019243899807857,1.019243899807857,1.301765093809839,train
6.6,-0.884305005202046,1.032424136211042,1.032424136211042,1.334451546187915,train
6.61,-0.8739134836265986,1.04593637449813,1.04593637449813,1.368171184167019,train
6.62,-0.8633851360394326,1.059791120222673,1.059791120222673,1.40295893517228,train
6.63,-0.8527164833817074,1.073999233121894,1.073999233121894,1.438850703444297,train
6.64,-0.8419039361013049,1.088571937175736,1.088571937175736,1.475883360685529,train
6.65,-0.8309437907263898,1.103520829260571,1.103520829260571,1.514094728942853,train
6.66,-0.8198322256652456,1.11885788984656,1.11885788984656,1.553523559398123,train
6.67,-0.8085652978379164,1.13459549072969,1.13459549072969,1.594209498922284,train
6.68,-0.7971389381923206,1.150746405082626,1.150746405082626,1.636193051668118,train
6.69,-0.7855489481257133,1.167323814770499,1.167323814770499,1.679515525929163,train
6.7,-0.7737909949704262,1.184341318744303,1.184341318744303,1.724218972324616,train
6.71,-0.7618606080700111,1.201812939789158,1.201812939789158,1.770346105904436,train
6.72,-0.7497531743274141,1.219753130714337,1.219753130714337,1.817940214241264,train
6.73,-0.7374639339747211,1.23817677979181,1.23817677979181,1.867045047609292,train
6.74,-0.7249879761633398,1.257099214335067,1.257099214335067,1.917704689351545,train
6.75,-0.7123202345537382,1.276536203825791,1.276536203825791,1.969963404990339,train
6.76,-0.6994554829111799,1.296503960269396,1.296503960269396,2.023865465535922,train
6.77,-0.6863883306611274,1.317019137913285,1.317019137913285,2.079454944445976,train
6.78,-0.6731132184846202,1.338098829427632,1.338098829427632,2.136775482279065,train
6.79,-0.6596244139884148,1.359760560997437,1.359760560997437,2.19587001821443,train
6.8,-0.6459160073382273,1.382022283029761,1.382022283029761,2.25678048179115,train
6.81,-0.6319819071935657,1.404902359143533,1.404902359143533,2.319547443051398,train
6.82,-0.6178158364797172,1.428419549840979,1.428419549840979,2.384209714135823,train
6.83,-0.6034113287271877,1.452592993410063,1.452592993410063,2.450803898869609,train
6.84,-0.5887617241689705,1.477442180883155,1.477442180883155,2.519363883828976,train
6.85,-0.5738601666138087,1.502986926152866,1.502986926152866,2.589920264337272,train
6.86,-0.5586996001483452,1.529247330249513,1.529247330249513,2.662499701001893,train
6.87,-0.5432727666782736,1.556243737598552,1.556243737598552,2.737124195330171,train
6.88,-0.5275722036113669,1.583996686817724,1.583996686817724,2.813810283264978,train
6.89,-0.5115902422305029,1.612526849991519,1.612526849991519,2.892568130184128,train
6.9,-0.4953190067720157,1.64185496546671,1.64185496546671,2.973400527262431,train
6.91,-0.4787504139875755,1.67200175788574,1.67200175788574,3.056301773398235,train
6.92,-0.4618761739292085,1.702987846804329,1.702987846804329,3.141256435062501,train
6.93,-0.4446877913305759,1.734833644192934,1.734833644192934,3.228237978315236,train
6.94,-0.427176568343464,1.767559233863815,1.767559233863815,3.317207252486512,train
6.95,-0.4093336085370942,1.801184238566171,1.801184238566171,3.408110826763917,train
6.96,-0.3911498220726883,1.835727668355667,1.835727668355667,3.500879162172579,train
6.97,-0.3726159328835913,1.871207747798908,1.871207747798908,3.595424605650774,train
6.98,-0.3537224873324025,1.907641726680898,1.907641726680898,3.691639208583275,train
6.99,-0.3344598649888946,1.945045663462175,1.945045663462175,3.789392344761022,train
7,-0.3148182919186669,1.98343418538577,1.98343418538577,3.888528129208577,train
7.01,-0.2947878560221696,2.022820225050403,2.022820225050403,3.988862636250826,train
7.02,-0.2743585256088917,2.063214721476987,2.063214721476987,4.090180893305424,train
7.03,-0.2535201710486107,2.104626295152016,2.104626295152016,4.192233670514177,train
7.04,-0.2322625893063741,2.147060891456106,2.147060891456106,4.294734063308267,train
7.05,-0.2105755331499639,2.190521379742707,2.190521379742707,4.397353852929861,train
7.06,-0.1884487437668572,2.23500712713688,2.23500712713688,4.499719699077543,train
7.07,-0.1658719879007399,2.280513525504034,2.280513525504034,4.601409146476231,train
7.08,-0.1428351008507427,2.327031476125143,2.327031476125143,4.701946484230566,train
7.09,-0.119328033102109,2.374546843824145,2.374546843824145,4.800798523345557,train
7.1,-0.0953409044657868,2.423039853221353,2.423039853221353,4.897370288825989,train
7.11,-0.07086406327266527,2.472484453247939,2.472484453247939,4.991000742944205,train
7.12,-0.04588815260729542,2.522847634333385,2.522847634333385,5.080958586967866,train
7.13,-0.02040418336226092,2.574088706281053,2.574088706281053,5.166438251625263,train
7.14,0.005596385061248281,2.626158535911496,2.626158535911496,5.246556186681945,train
7.15,0.03212155642184502,2.6789987508884,2.6789987508884,5.320347593607266,train
7.16,0.05917870112136298,2.732540913224175,2.732540913224175,5.386763760249115,train
7.17,0.08677445131433381,2.786705669972833,2.786705669972833,5.444670185822352,train
7.18,0.1149145874681188,2.841401890198799,2.841401890198799,5.492845709487545,train
7.19,0.1436039162424016,2.89652579903148,2.89652579903148,5.529982880745353,train
7.2,0.1728461397549405,2.951960122746028,2.951960122746028,5.554689835947487,train
7.21,0.2026437164255007,3.007573261363039,3.007573261363039,5.565493967444104,train
7.22,0.2329977137676556,3.063218508188497,3.063218508188497,5.560847690404869,train
7.23,0.2639076536962743,3.118733338792422,3.118733338792422,5.539136624827428,train
7.24,0.2953713511796874,3.17393879523763,3.17393879523763,5.498690514420637,train
7.25,0.3273847473329176,3.22863899450474,3.22863899450474,5.437797196718959,train
7.26,0.3599417383455834,3.282620793091239,3.282620793091239,5.354719917304704,train
7.27,0.3930340019755891,3.335653642560976,3.335653642560976,5.247718242178455,train
7.28,0.4266508237100701,3.387489673079645,3.387489673079645,5.115072762688396,train
7.29,0.4607789250634622,3.43786404348761,3.43786404348761,4.955113704255226,train
7.3,0.4954022968793603,3.486495596982716,3.486495596982716,4.76625344078525,train
7.31,0.5305020408856393,3.53308786069019,3.53308786069019,4.547022779700094,train
7.32,0.5660562230970899,3.577330425674881,3.577330425674881,4.296110718800529,train
7.33,0.602039743023755,3.618900742128787,3.618900742128787,4.012407187552721,train
7.34,0.6384242230925674,3.657466350843525,3.657466350843525,3.695048059071937,train
7.35,0.6751779225749229,3.692687574374631,3.692687574374631,3.343461506530382,train
7.36,0.7122656808781125,3.724220671124539,3.724220671124539,2.957414522194315,train
7.37,0.7496488945462834,3.751721453543866,3.751721453543866,2.537058201906872,train
7.38,0.7872855327423123,3.774849344509651,3.774849344509651,2.082970163406746,train
7.39,0.8251301953327094,3.793271835439946,3.793271835439946,1.596192302203766,train
7.4,0.8631342173342159,3.806669291137698,3.806669291137698,1.078261965902078,train
7.41,0.9012458228362559,3.814740025430634,3.814740025430634,0.5312345804486318,train
7.42,0.9394103306453689,3.817205552286554,3.817205552286554,-0.04230418948798409,train
7.43,0.9775704128523732,3.813815898758238,3.813815898758238,-0.639238506253597,train
7.44,1.015666406303796,3.804354849807552,3.804354849807552,-1.255936134960947,train
7.45,1.053636675590292,3.788644982084079,3.788644982084079,-1.888277015130895,train
7.46,1.091418024687806,3.766552335346584,3.766552335346584,-2.531697200676507,train
7.47,1.128946152855008,3.737990567505367,3.737990567505367,-3.18124812840999,train
7.48,1.166156148865662,3.702924443072169,3.702924443072169,-3.83167049109846,train
7.49,1.202983016203802,3.661372515641601,3.661372515641601,-4.47748127158099,train
7.5,1.239362220580379,3.613408882966763,3.613408882966763,-5.113071784356985,train
7.51,1.275230249888178,3.559163917923354,3.559163917923354,-5.732813914747951,train
