trajectory_id,split,mu,x0_1,x0_2,t,x1,x2,dx1,dx2
train_mu0.5_ic3,train,0.5,2,0,15.36,-1.561326347477598,-1.581914586265896,-1.581914586265896,2.698517257100369
train_mu0.5_ic3,train,0.5,2,0,15.38,-1.592420346149028,-1.527262971192175,-1.527262971192175,2.765207535730188
train_mu0.5_ic3,train,0.5,2,0,15.4,-1.622408552033575,-1.471364316193902,-1.471364316193902,2.823195966604631
train_mu0.5_ic3,train,0.5,2,0,15.42,-1.651267773320773,-1.414393883841446,-1.414393883841446,2.872374308292082
train_mu0.5_ic3,train,0.5,2,0,15.44,-1.678978339502328,-1.356528251791392,-1.356528251791392,2.912719259467637
train_mu0.5_ic3,train,0.5,2,0,15.46,-1.705524110563384,-1.297943629293501,-1.297943629293501,2.944289617130768
train_mu0.5_ic3,train,0.5,2,0,15.48,-1.730892453773022,-1.23881426799817,-1.23881426799817,2.967222085590174
train_mu0.5_ic3,train,0.5,2,0,15.5,-1.755074189373866,-1.179310951958473,-1.179310951958473,2.981725873101743
train_mu0.5_ic3,train,0.5,2,0,15.52,-1.778063506415929,-1.119599603063929,-1.119599603063929,2.988076281853691
train_mu0.5_ic3,train,0.5,2,0,15.54,-1.799857853600515,-1.05984003933156,-1.05984003933156,2.986607533957095
train_mu0.5_ic3,train,0.5,2,0,15.56,-1.82045780571609,-1.000184869478966,-1.000184869478966,2.977705017057799
train_mu0.5_ic3,train,0.5,2,0,15.58,-1.839866909416363,-0.9407785487437328,-0.9407785487437328,2.96179718656027
train_mu0.5_ic3,train,0.5,2,0,15.6,-1.85809151234347,-0.8817566015646353,-0.8817566015646353,2.939347338612095
train_mu0.5_ic3,train,0.5,2,0,15.62,-1.875140578068484,-0.823245006365444,-0.823245006365444,2.91084543988374
train_mu0.5_ic3,train,0.5,2,0,15.64,-1.891025490386133,-0.7653597420385709,-0.7653597420385709,2.876800191591147
train_mu0.5_ic3,train,0.5,2,0,15.66,-1.905759850093711,-0.7082064893802749,-0.7082064893802749,2.837731476526305
train_mu0.5_ic3,train,0.5,2,0,15.68,-1.919359267224296,-0.6518804788174017,-0.6518804788174017,2.794163312300693
train_mu0.5_ic3,train,0.5,2,0,15.7,-1.931841151625288,-0.5964664733408911,-0.5964664733408911,2.7466174066598
train_mu0.5_ic3,train,0.5,2,0,15.72,-1.94322450450392,-0.5420388736698729,-0.5420388736698729,2.695607383217911
train_mu0.5_ic3,train,0.5,2,0,15.74,-1.953529713180266,-0.4886619316458625,-0.4886619316458625,2.641633720086633
train_mu0.5_ic3,train,0.5,2,0,15.76,-1.962778350972978,-0.4363900578011048,-0.4363900578011048,2.585179421089013
train_mu0.5_ic3,train,0.5,2,0,15.78,-1.970992984240773,-0.3852682077260317,-0.3852682077260317,2.526706417560094
train_mu0.5_ic3,train,0.5,2,0,15.8,-1.978196987667895,-0.3353323334903928,-0.3353323334903928,2.466652681590085
train_mu0.5_ic3,train,0.5,2,0,15.82,-1.984414368963747,-0.2866098868019771,-0.2866098868019771,2.405430017747972
train_mu0.5_ic3,train,0.5,2,0,15.84,-1.989669604260355,-0.2391203588981039,-0.2391203588981039,2.343422485846638
train_mu0.5_ic3,train,0.5,2,0,15.86,-1.993987484859876,-0.192875844802997,-0.192875844802997,2.280985400453808
train_mu0.5_ic3,train,0.5,2,0,15.88,-1.997392974726416,-0.1478816260435664,-0.1478816260435664,2.218444854063286
train_mu0.5_ic3,train,0.5,2,0,15.9,-1.999911080153842,-0.1041367548866401,-0.1041367548866401,2.156097693247045
train_mu0.5_ic3,train,0.5,2,0,15.92,-2.001566731071718,-0.06163463629003134,-0.06163463629003134,2.094211890951919
train_mu0.5_ic3,train,0.5,2,0,15.94,-2.002384673816348,-0.02036359879425145,-0.02036359879425145,2.033027250989953
train_mu0.5_ic3,train,0.5,2,0,15.96,-2.002389375160138,0.01969255137420997,0.01969255137420997,1.97275638609913
train_mu0.5_ic3,train,0.5,2,0,15.98,-2.001604937224783,0.05855399808068257,0.05855399808068257,1.913585913709018
train_mu0.5_ic3,train,0.5,2,0,16,-2.000055022808552,0.09624440889558687,0.09624440889558687,1.855677818044112
train_mu0.5_ic3,train,0.5,2,0,16.02,-1.997762790523826,0.1327904570104766,0.1327904570104766,1.799170932830477
train_mu0.5_ic3,train,0.5,2,0,16.04,-1.994750839216107,0.168221373712298,0.168221373712298,1.744182503163765
train_mu0.5_ic3,train,0.5,2,0,16.06,-1.991041161018142,0.2025685326800934,0.2025685326800934,1.690809790576317
train_mu0.5_ic3,train,0.5,2,0,16.08,-1.986655102388691,0.2358650664822478,0.2358650664822478,1.639131690822318
train_mu0.5_ic3,train,0.5,2,0,16.1,-1.981613332499586,0.2681455153377461,0.2681455153377461,1.589210338441703
train_mu0.5_ic3,train,0.5,2,0,16.12,-1.975935818329635,0.2994455076642174,0.2994455076642174,1.541092676850055
train_mu0.5_ic3,train,0.5,2,0,16.14,-1.969641805836827,0.3298014715398199,0.3298014715398199,1.494811976935384
train_mu0.5_ic3,train,0.5,2,0,16.16,-1.962749806601606,0.3592503759088378,0.3592503759088378,1.450389290937509
train_mu0.5_ic3,train,0.5,2,0,16.18,-1.955277589360038,0.3878295001338602,0.3878295001338602,1.407834831755075
train_mu0.5_ic3,train,0.5,2,0,16.2,-1.947242175875333,0.4155762303304509,0.4155762303304509,1.367149270772372
train_mu0.5_ic3,train,0.5,2,0,16.22,-1.938659840628524,0.4425278808055857,0.4425278808055857,1.32832494983533
train_mu0.5_ic3,train,0.5,2,0,16.24,-1.92954611384381,0.4687215388525194,0.4687215388525194,1.291347005152868
train_mu0.5_ic3,train,0.5,2,0,16.26,-1.919915787400895,0.4941939311269301,0.4941939311269301,1.256194402681222
train_mu0.5_ic3,train,0.5,2,0,16.28,-1.909782923222872,0.5189813098519193,0.5189813098519193,1.222840885974787
train_mu0.5_ic3,train,0.5,2,0,16.3,-1.899160863738844,0.5431193571746121,0.5431193571746121,1.191255838586126
train_mu0.5_ic3,train,0.5,2,0,16.32,-1.888062244109453,0.5666431058541839,0.5666431058541839,1.161405064252809
train_mu0.5_ic3,train,0.5,2,0,16.34,-1.876499005873633,0.5895868748784927,0.5895868748784927,1.133251488305827
train_mu0.5_ic3,train,0.5,2,0,16.36,-1.864482411765136,0.6119842182383382,0.6119842182383382,1.10675578479408
train_mu0.5_ic3,train,0.5,2,0,16.38,-1.852023061453706,0.6338678855653821,0.6338678855653821,1.081876933603326
train_mu0.5_ic3,train,0.5,2,0,16.4,-1.839130907891953,0.6552697932939775,0.6552697932939775,1.058572712224376
train_mu0.5_ic3,train,0.5,2,0,16.42,-1.8258152741823,0.6762210050446461,0.6762210050446461,1.036800126921961
train_mu0.5_ic3,train,0.5,2,0,16.44,-1.812084870797614,0.6967517200205191,0.6967517200205191,1.016515788008897
train_mu0.5_ic3,train,0.5,2,0,16.46,-1.797947812958007,0.7168912684195484,0.7168912684195484,0.9976762336933076
train_mu0.5_ic3,train,0.5,2,0,16.48,-1.783411637914191,0.736668112803317,0.736668112803317,0.980238207014511
train_mu0.5_ic3,train,0.5,2,0,16.5,-1.768483322266329,0.7561098546120818,0.7561098546120818,0.9641588898870728
train_mu0.5_ic3,train,0.5,2,0,16.52,-1.753169299211649,0.7752432450548388,0.7752432450548388,0.9493960981405059
train_mu0.5_ic3,train,0.5,2,0,16.54,-1.737475475204417,0.7940941992527902,0.7940941992527902,0.9359084417943742
train_mu0.5_ic3,train,0.5,2,0,16.56,-1.721407246644941,0.8126878135932992,0.8126878135932992,0.9236554530916328
train_mu0.5_ic3,train,0.5,2,0,16.58,-1.704969516119411,0.8310483853030428,0.8310483853030428,0.9125976859954694
train_mu0.5_ic3,train,0.5,2,0,16.6,-1.688166707892841,0.8491994332581202,0.8491994332581202,0.9026967905400891
train_mu0.5_ic3,train,0.5,2,0,16.62,-1.671002783686468,0.8671637211082299,0.8671637211082299,0.8939155626949291
train_mu0.5_ic3,train,0.5,2,0,16.64,-1.653481257091385,0.8849632797796771,0.8849632797796771,0.8862179751353325
train_mu0.5_ic3,train,0.5,2,0,16.66,-1.635605208375783,0.9026194318366104,0.9026194318366104,0.8795691875600498
train_mu0.5_ic3,train,0.5,2,0,16.68,-1.617377298134216,0.9201528146382536,0.9201528146382536,0.873935541555606
train_mu0.5_ic3,train,0.5,2,0,16.7,-1.598799780930694,0.9375834042016653,0.9375834042016653,0.869284539116107
train_mu0.5_ic3,train,0.5,2,0,16.72,-1.579874518201558,0.9549305377715331,0.9549305377715331,0.8655848080368824
train_mu0.5_ic3,train,0.5,2,0,16.74,-1.560602990859226,0.9722129361585905,0.9722129361585905,0.8628060540720095
train_mu0.5_ic3,train,0.5,2,0,16.76,-1.540986311358893,0.9894487243987854,0.9894487243987854,0.86091900193884
train_mu0.5_ic3,train,0.5,2,0,16.78,-1.521025235514282,1.006655451905987,1.006655451905987,0.8598953248154424
train_mu0.5_ic3,train,0.5,2,0,16.8,-1.500720173606235,1.02385010997719,1.02385010997719,0.8597075646216299
train_mu0.5_ic3,train,0.5,2,0,16.82,-1.480071201810744,1.041049149261793,1.041049149261793,0.8603290411461608
train_mu0.5_ic3,train,0.5,2,0,16.84,-1.459078072128924,1.058268493064527,1.058268493064527,0.8617337539543364
train_mu0.5_ic3,train,0.5,2,0,16.86,-1.437740223872902,1.07552355131414,1.07552355131414,0.8638962725209274
train_mu0.5_ic3,train,0.5,2,0,16.88,-1.416056792506443,1.092829229461285,1.092829229461285,0.8667916203736687
train_mu0.5_ic3,train,0.5,2,0,16.9,-1.39402662101582,1.110199937252167,1.110199937252167,0.8703951474332106
train_mu0.5_ic3,train,0.5,2,0,16.92,-1.371648268646436,1.127649593483983,1.127649593483983,0.8746823954174037
train_mu0.5_ic3,train,0.5,2,0,16.94,-1.348920021250592,1.145191628510114,1.145191628510114,0.8796289527171004
train_mu0.5_ic3,train,0.5,2,0,16.96,-1.325839901303377,1.162838983503394,1.162838983503394,0.8852102999746401
train_mu0.5_ic3,train,0.5,2,0,16.98,-1.302405676644768,1.180604107311738,1.180604107311738,0.8914016461328989
train_mu0.5_ic3,train,0.5,2,0,17,-1.278614872063772,1.198498947972579,1.198498947972579,0.898177753362431
train_mu0.5_ic3,train,0.5,2,0,17.02,-1.254464777680796,1.216534943373693,1.216534943373693,0.9055127519284849
train_mu0.5_ic3,train,0.5,2,0,17.04,-1.229952460319764,1.234723006388912,1.234723006388912,0.9133799428904692
train_mu0.5_ic3,train,0.5,2,0,17.06,-1.205074774446628,1.253073504307626,1.253073504307626,0.921751589608365
train_mu0.5_ic3,train,0.5,2,0,17.08,-1.179828371762455,1.271596239970096,1.271596239970096,0.9305986961015036
train_mu0.5_ic3,train,0.5,2,0,17.1,-1.154209715013726,1.290300419260644,1.290300419260644,0.9398907726449014
train_mu0.5_ic3,train,0.5,2,0,17.12,-1.128215088160937,1.309194622474108,1.309194622474108,0.9495955877799577
train_mu0.5_ic3,train,0.5,2,0,17.14,-1.101840610219155,1.328286766921132,1.328286766921132,0.9596789056600655
train_mu0.5_ic3,train,0.5,2,0,17.16,-1.075082249678778,1.347584059251041,1.347584059251041,0.970104209277397
train_mu0.5_ic3,train,0.5,2,0,17.18,-1.047935837009826,1.367092955049625,1.367092955049625,0.9808324084460318
train_mu0.5_ic3,train,0.5,2,0,17.2,-1.020397082929971,1.386819096068862,1.386819096068862,0.9918215320223243
train_mu0.5_ic3,train,0.5,2,0,17.22,-0.9924615929369571,1.406767255098648,1.406767255098648,1.003026405558748
train_mu0.5_ic3,train,0.5,2,0,17.24,-0.9641248867564979,1.426941266883428,1.426941266883428,1.014398312647433
train_mu0.5_ic3,train,0.5,2,0,17.26,-0.9353824175863669,1.447343951227987,1.447343951227987,1.025884641542363
train_mu0.5_ic3,train,0.5,2,0,17.28,-0.9062295923912413,1.467977037324339,1.467977037324339,1.037428517717731
train_mu0.5_ic3,train,0.5,2,0,17.3,-0.8766617961994099,1.488841066591219,1.488841066591219,1.048968421300943
train_mu0.5_ic3,train,0.5,2,0,17.32,-0.8466744146844591,1.509935305181217,1.509935305181217,1.060437794576822
train_mu0.5_ic3,train,0.5,2,0,17.34,-0.8162628630880107,1.531257629500588,1.531257629500588,1.071764635796307
train_mu0.5_ic3,train,0.5,2,0,17.36,-0.7854226126938265,1.552804422717256,1.552804422717256,1.082871088326238
train_mu0.5_ic3,train,0.5,2,0,17.38,-0.7541492242632921,1.574570444417419,1.574570444417419,1.093673020609236
train_mu0.5_ic3,train,0.5,2,0,17.4,-0.7224383795677899,1.596548709417628,1.596548709417628,1.104079608438324
train_mu0.5_ic3,train,0.5,2,0,17.42,-0.6902859196266313,1.618730341982921,1.618730341982921,1.113992916068681
train_mu0.5_ic3,train,0.5,2,0,17.44,-0.6576878823699323,1.641104436119506,1.641104436119506,1.123307489152347
train_mu0.5_ic3,train,0.5,2,0,17.46,-0.6246405458322589,1.6636578962391,1.6636578962391,1.13190995909205
train_mu0.5_ic3,train,0.5,2,0,17.48,-0.5911404731801251,1.686375277903173,1.686375277903173,1.139678671488263
train_mu0.5_ic3,train,0.5,2,0,17.5,-0.5571845610413989,1.709238618261542,1.709238618261542,1.146483344438272
train_mu0.5_ic3,train,0.5,2,0,17.52,-0.5227700924683948,1.732227258713387,1.732227258713387,1.152184766964963
train_mu0.5_ic3,train,0.5,2,0,17.54,-0.4878947916181874,1.755317666627447,1.755317666627447,1.156634550992676
train_mu0.5_ic3,train,0.5,2,0,17.56,-0.4525568838727025,1.778483247128459,1.778483247128459,1.159674946300501
train_mu0.5_ic3,train,0.5,2,0,17.58,-0.4167551587881034,1.801694155831517,1.801694155831517,1.161138735953793
train_mu0.5_ic3,train,0.5,2,0,17.6,-0.3804890365858499,1.82491710987259,1.82491710987259,1.160849226500201
train_mu0.5_ic3,train,0.5,2,0,17.62,-0.3437586392883433,1.848115197914896,1.848115197914896,1.158620349849985
train_mu0.5_ic3,train,0.5,2,0,17.64,-0.3065648650191936,1.871247695363214,1.871247695363214,1.154256896843655
train_mu0.5_ic3,train,0.5,2,0,17.66,-0.2689094659646536,1.894269885263585,1.894269885263585,1.147554901645784
train_mu0.5_ic3,train,0.5,2,0,17.68,-0.230795129927769,1.917132888325217,1.917132888325217,1.138302198119123
train_mu0.5_ic3,train,0.5,2,0,17.7,-0.1922255653332239,1.939783505835929,1.939783505835929,1.126279170124528
train_mu0.5_ic3,train,0.5,2,0,17.72,-0.1532055889413865,1.962164080176843,1.962164080176843,1.111259718003049
train_mu0.5_ic3,train,0.5,2,0,17.74,-0.1137412162579475,1.984212376735018,1.984212376735018,1.09301246309809
train_mu0.5_ic3,train,0.5,2,0,17.76,-0.07383975402610382,2.005861492520093,2.005861492520093,1.071302211676499
train_mu0.5_ic3,train,0.5,2,0,17.78,-0.03350989425140785,2.027039796795403,2.027039796795403,1.045891697966527
train_mu0.5_ic3,train,0.5,2,0,17.8,0.007238190943984341,2.047670909522085,2.047670909522085,1.016543623635878
train_mu0.5_ic3,train,0.5,2,0,17.82,0.04839275449918421,2.06767372369521,2.06767372369521,0.9830230075115092
train_mu0.5_ic3,train,0.5,2,0,17.84,0.08994038049312231,2.086962477831525,2.086962477831525,0.9450998548090257
train_mu0.5_ic3,train,0.5,2,0,17.86,0.1318658922612387,2.105446885054807,2.105446885054807,0.9025521491576073
train_mu0.5_ic3,train,0.5,2,0,17.88,0.1741522636923888,2.12303232527363,2.12303232527363,0.8551691636250792
train_mu0.5_ic3,train,0.5,2,0,17.9,0.2167805350814355,2.139620106653225,2.139620106653225,0.8027550781437237
train_mu0.5_ic3,train,0.5,2,0,17.92,0.2597297348270752,2.155107802838562,2.155107802838562,0.7451328812997902
train_mu0.5_ic3,train,0.5,2,0,17.94,0.3029768089126642,2.169389668326701,2.169389668326701,0.6821485207207005
train_mu0.5_ic3,train,0.5,2,0,17.96,0.3464965594523157,2.182357143441072,2.182357143441072,0.613675259479322
train_mu0.5_ic3,train,0.5,2,0,17.98,0.3902615938744577,2.193899444996505,2.193899444996505,0.5396181756102192
train_mu0.5_ic3,train,0.5,2,0,18,0.4342422874109671,2.203904246071393,2.203904246071393,0.4599187302879643
train_mu0.5_ic3,train,0.5,2,0,18.02,0.4784067596993902,2.21225845114058,2.21225845114058,0.3745593209583343
train_mu0.5_ic3,train,0.5,2,0,18.04,0.5227208678943139,2.218849059664506,2.218849059664506,0.2835677143782843
train_mu0.5_ic3,train,0.5,2,0,18.06,0.5671482179315216,2.223564115235065,2.223564115235065,0.1870212459745373
train_mu0.5_ic3,train,0.5,2,0,18.08,0.6116501955678949,2.226293736000248,2.226293736000248,0.08505066135444844
train_mu0.5_ic3,train,0.5,2,0,18.1,0.6561860188170735,2.226931217663467,2.226931217663467,-0.02215653348549745
train_mu0.5_ic3,train,0.5,2,0,18.12,0.7007128130312288,2.225374196855073,2.225374196855073,-0.1343533512010049
train_mu0.5_ic3,train,0.5,2,0,18.14,0.7451857097615588,2.221525861756328,2.221525861756328,-0.2512313693855404
train_mu0.5_ic3,train,0.5,2,0,18.16,0.7895579701635935,2.215296192948502,2.215296192948502,-0.3724196777818299
train_mu0.5_ic3,train,0.5,2,0,18.18,0.8337811333628135,2.206603215254855,2.206603215254855,-0.4974848497589864
train_mu0.5_ic3,train,0.5,2,0,18.2,0.8778051897887004,2.195374238999792,2.195374238999792,-0.6259320451772895
train_mu0.5_ic3,train,0.5,2,0,18.22,0.9215787790334998,2.181547067170095,2.181547067170095,-0.7572073293836522
train_mu0.5_ic3,train,0.5,2,0,18.24,0.9650494113063317,2.165071143539629,2.165071143539629,-0.8907012647295793
train_mu0.5_ic3,train,0.5,2,0,18.26,1.00816371104526,2.145908616020054,2.145908616020054,-1.025753797219813
train_mu0.5_ic3,train,0.5,2,0,18.28,1.050867680733289,2.124035289424453,2.124035289424453,-1.161660422599696
train_mu0.5_ic3,train,0.5,2,0,18.3,1.09310698245358,2.099441442556047,2.099441442556047,-1.2976795746565
train_mu0.5_ic3,train,0.5,2,0,18.32,1.134827234232025,2.072132486109011,2.072132486109011,-1.433041135369976
train_mu0.5_ic3,train,0.5,2,0,18.34,1.17597431776784,2.042129440306453,2.042129440306453,-1.566955923690465
train_mu0.5_ic3,train,0.5,2,0,18.36,1.216494693762782,2.009469214475925,2.009469214475925,-1.698625979219933
train_mu0.5_ic3,train,0.5,2,0,18.38,1.256335720742847,1.974204674806807,1.974204674806807,-1.827255421045908
train_mu0.5_ic3,train,0.5,2,0,18.4,1.295445973037163,1.936404491236746,1.936404491236746,-1.952061632473387
train_mu0.5_ic3,train,0.5,2,0,18.42,1.333775553449149,1.896152759626951,1.896152759626951,-2.072286501232549
train_mu0.5_ic3,train,0.5,2,0,18.44,1.371276396133344,1.853548400926232,1.853548400926232,-2.187207433364327
train_mu0.5_ic3,train,0.5,2,0,18.46,1.40790255528205,1.80870434468392,1.80870434468392,-2.296147858368982
train_mu0.5_ic3,train,0.5,2,0,18.48,1.443610475430379,1.761746509824017,1.761746509824017,-2.398486953739266
train_mu0.5_ic3,train,0.5,2,0,18.5,1.478359239502253,1.712812600787703,1.712812600787703,-2.493668338440207
train_mu0.5_ic3,train,0.5,2,0,18.52,1.512110791116868,1.66205074189509,1.66205074189509,-2.581207516381865
train_mu0.5_ic3,train,0.5,2,0,18.54,1.544830128151956,1.609617977392329,1.609617977392329,-2.660697891456363
train_mu0.5_ic3,train,0.5,2,0,18.56,1.576485465299094,1.555678665403507,1.555678665403507,-2.73181522167801
train_mu0.5_ic3,train,0.5,2,0,18.58,1.607048363573548,1.500402800913372,1.500402800913372,-2.794320432979407
train_mu0.5_ic3,train,0.5,2,0,18.6,1.63649382595477,1.443964299495063,1.443964299495063,-2.848060765835337
train_mu0.5_ic3,train,0.5,2,0,18.62,1.664800358571236,1.386539269069467,1.386539269069467,-2.892969274482605
train_mu0.5_ic3,train,0.5,2,0,18.64,1.691949997356373,1.328304311529542,1.328304311529542,-2.92906276002723
train_mu0.5_ic3,train,0.5,2,0,18.66,1.717928301942438,1.269434894706215,1.269434894706215,-2.956438271417849
train_mu0.5_ic3,train,0.5,2,0,18.68,1.742724316116123,1.210103768352428,1.210103768352428,-2.975268274150415
train_mu0.5_ic3,train,0.5,2,0,18.7,1.76633049978179,1.150479533983814,1.150479533983814,-2.985794762260892
train_mu0.5_ic3,train,0.5,2,0,18.72,1.788742632346538,1.090725315028311,1.090725315028311,-2.98832244549078
train_mu0.5_ic3,train,0.5,2,0,18.74,1.80995969067042,1.030997572926066,1.030997572926066,-2.983211257910591
train_mu0.5_ic3,train,0.5,2,0,18.76,1.829983705590652,0.9714450847126006,0.9714450847126006,-2.970868418163648
train_mu0.5_ic3,train,0.5,2,0,18.78,1.848819599317999,0.9122080785595997,0.9122080785595997,-2.951740243563539
train_mu0.5_ic3,train,0.5,2,0,18.8,1.866475007252922,0.8534175341465845,0.8534175341465845,-2.926303926403691
train_mu0.5_ic3,train,0.5,2,0,18.82,1.882960087287357,0.7951946458487879,0.7951946458487879,-2.895059455957947
train_mu0.5_ic3,train,0.5,2,0,18.84,1.898287320019493,0.7376504452390923,0.7376504452390923,-2.858521850536141
train_mu0.5_ic3,train,0.5,2,0,18.86,1.912471303010872,0.6808855747680967,0.6808855747680967,-2.817213835912516
train_mu0.5_ic3,train,0.5,2,0,18.88,1.925528542020324,0.6249902022140114,0.6249902022140114,-2.771659079400067
train_mu0.5_ic3,train,0.5,2,0,18.9,1.937477241621696,0.570044064271343,0.570044064271343,-2.722376061728423
train_mu0.5_ic3,train,0.5,2,0,18.92,1.948337098095525,0.5161166257436072,0.5161166257436072,-2.669872643438864
train_mu0.5_ic3,train,0.5,2,0,18.94,1.958129096429173,0.4632673401560971,0.4632673401560971,-2.614641356204645
train_mu0.5_ic3,train,0.5,2,0,18.96,1.966875313389617,0.411545997367483,0.411545997367483,-2.557155428429488
train_mu0.5_ic3,train,0.5,2,0,18.98,1.974598728271501,0.3609931436606064,0.3609931436606064,-2.497865534723255
train_mu0.5_ic3,train,0.5,2,0,19,1.981323042804674,0.3116405592210127,0.3116405592210127,-2.437197241456653
train_mu0.5_ic3,train,0.5,2,0,19.02,1.987072510964705,0.2635117803763415,0.2635117803763415,-2.375549109267023
train_mu0.5_ic3,train,0.5,2,0,19.04,1.991871779902192,0.2166226522781853,0.2166226522781853,-2.313291401036269
train_mu0.5_ic3,train,0.5,2,0,19.06,1.995745741128311,0.170981906411609,0.170981906411609,-2.250765345437926
train_mu0.5_ic3,train,0.5,2,0,19.08,1.998719394697751,0.1265917413221927,0.1265917413221927,-2.188282882372782
train_mu0.5_ic3,train,0.5,2,0,19.1,2.000817724189406,0.08344840862542609,0.08344840862542609,-2.126126840591989
train_mu0.5_ic3,train,0.5,2,0,19.12,2.002065583532804,0.0415427903666753,0.0415427903666753,-2.064551477914162
train_mu0.5_ic3,train,0.5,2,0,19.14,2.00248759534009,0.000860962236925872,0.000860962236925872,-2.00378332481065
train_mu0.5_ic3,train,0.5,2,0,19.16,2.002108060209346,-0.03861526227378285,-0.03861526227378285,-1.9440222744014
train_mu0.5_ic3,train,0.5,2,0,19.18,2.000950876738868,-0.07690781167426364,-0.07690781167426364,-1.88544286476042
train_mu0.5_ic3,train,0.5,2,0,19.2,1.999039471676407,-0.1140418634984102,-0.1140418634984102,-1.828195704700375
train_mu0.5_ic3,train,0.5,2,0,19.22,1.996396739616695,-0.1500453808323773,-0.1500453808323773,-1.772408999465027
train_mu0.5_ic3,train,0.5,2,0,19.24,1.993044991664793,-0.1849486800231038,-0.1849486800231038,-1.718190137670621
train_mu0.5_ic3,train,0.5,2,0,19.26,1.989005912427433,-0.218784030453094,-0.218784030453094,-1.665627306119678
train_mu0.5_ic3,train,0.5,2,0,19.28,1.984300524686254,-0.2515852866917415,-0.2515852866917415,-1.614791104087839
train_mu0.5_ic3,train,0.5,2,0,19.3,1.978949161104652,-0.2833875527053162,-0.2833875527053162,-1.565736133609666
train_mu0.5_ic3,train,0.5,2,0,19.32,1.972971442335019,-0.3142268774670491,-0.3142268774670491,-1.518502546577667
train_mu0.5_ic3,train,0.5,2,0,19.34,1.966386260908216,-0.3441399809494919,-0.3441399809494919,-1.473117533509888
train_mu0.5_ic3,train,0.5,2,0,19.36,1.959211770309969,-0.373164009210799,-0.373164009210799,-1.429596742443308
train_mu0.5_ic3,train,0.5,2,0,19.38,1.951465378676886,-0.4013363170870026,-0.4013363170870026,-1.387945619578458
train_mu0.5_ic3,train,0.5,2,0,19.4,1.943163746576385,-0.4286942768619077,-0.4286942768619077,-1.348160666046986
train_mu0.5_ic3,train,0.5,2,0,19.42,1.934322788369232,-0.4552751111987272,-0.4552751111987272,-1.310230607513409
train_mu0.5_ic3,train,0.5,2,0,19.44,1.924957676680894,-0.4811157486221154,-0.4811157486221154,-1.274137475216696
train_mu0.5_ic3,train,0.5,2,0,19.46,1.915082849554442,-0.5062526996593931,-0.5062526996593931,-1.239857598910156
train_mu0.5_ic3,train,0.5,2,0,19.48,1.904712019890238,-0.530721952050217,-0.530721952050217,-1.207362513071005
train_mu0.5_ic3,train,0.5,2,0,19.5,1.893858186799978,-0.5545588832197182,-0.5545588832197182,-1.176619779130748
train_mu0.5_ic3,train,0.5,2,0,19.52,1.882533648562612,-0.577798188328091,-0.577798188328091,-1.147593727168867
train_mu0.5_ic3,train,0.5,2,0,19.54,1.870750016888974,-0.6004738223992032,-0.6004738223992032,-1.120246120923512
train_mu0.5_ic3,train,0.5,2,0,19.56,1.858518232165068,-0.6226189550685712,-0.6226189550685712,-1.094536750437803
train_mu0.5_ic3,train,0.5,2,0,19.58,1.845848579520828,-0.6442659364755431,-0.6442659364755431,-1.070423957016218
train_mu0.5_ic3,train,0.5,2,0,19.6,1.832750705474731,-0.6654462730113826,-0.6654462730113826,-1.047865095154074
train_mu0.5_ic3,train,0.5,2,0,19.62,1.8192336350445,-0.6861906116885413,-0.6861906116885413,-1.026816936141521
train_mu0.5_ic3,train,0.5,2,0,19.64,1.805305788950485,-0.706528732059684,-0.706528732059684,-1.007236017946869
train_mu0.5_ic3,train,0.5,2,0,19.66,1.790975000960246,-0.7264895446384404,-0.7264895446384404,-0.9890789458547109
train_mu0.5_ic3,train,0.5,2,0,19.68,1.776248535370046,-0.7461010949221702,-0.7461010949221702,-0.9723026480584351
train_mu0.5_ic3,train,0.5,2,0,19.7,1.76113310414575,-0.7653905720236915,-0.7653905720236915,-0.9568645905299662
train_mu0.5_ic3,train,0.5,2,0,19.72,1.745634883828986,-0.784384321165284,-0.784384321165284,-0.9427229549021172
train_mu0.5_ic3,train,0.5,2,0,19.74,1.729759532503675,-0.803107859736215,-0.803107859736215,-0.9298367823616374
train_mu0.5_ic3,train,0.5,2,0,19.76,1.713512205968668,-0.8215858954415889,-0.8215858954415889,-0.9181660879907731
train_mu0.5_ic3,train,0.5,2,0,19.78,1.696897573733403,-0.8398423466807733,-0.8398423466807733,-0.9076719475837547
train_mu0.5_ic3,train,0.5,2,0,19.8,1.679919834831889,-0.8579003647883857,-0.8579003647883857,-0.8983165595413856
train_mu0.5_ic3,train,0.5,2,0,19.82,1.662582732496483,-0.8757823562341035,-0.8757823562341035,-0.8900632860628079
train_mu0.5_ic3,train,0.5,2,0,19.84,1.644889569360563,-0.8935100070327181,-0.8935100070327181,-0.8828766726383583
train_mu0.5_ic3,train,0.5,2,0,19.86,1.626843221085691,-0.9111043055045144,-0.9111043055045144,-0.8767224519203423
train_mu0.5_ic3,train,0.5,2,0,19.88,1.608446150572759,-0.9285855668417663,-0.9285855668417663,-0.871567529340971
train_mu0.5_ic3,train,0.5,2,0,19.9,1.589700420757578,-0.9459734554294306,-0.9459734554294306,-0.8673799561649345
train_mu0.5_ic3,train,0.5,2,0,19.92,1.570607707796522,-0.9632870082295993,-0.9632870082295993,-0.8641288874140363
