temperature_c,curve,soc,voltage,source_file,capacity_ah
-5,charge,0.9700000000000001,3.45005202293396,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.98,3.4770245387920555,OCVdata/A002_OCV_N05.mat,2.451323261846564
-15,discharge,0.02,2.3516695897264404,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.03,2.4614665508270264,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.04,2.552931349992577,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.05,2.6296849250793457,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.06,2.693960666656494,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.07,2.748616677366705,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.08,2.795869655213273,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.09000000000000001,2.837443388266941,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.1,2.8743149395513656,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.11,2.9075119495391846,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.12000000000000001,2.9372743258940277,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.13,2.964711227374415,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.13999999999999999,2.989165647157149,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.15,3.012263774871826,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.16,3.033311367034912,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.16999999999999998,3.0524909309425685,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.18,3.069901704788208,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.19,3.085606336593628,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.19999999999999998,3.099853992462158,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.21,3.112894964428338,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.22,3.1246252059936523,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.22999999999999998,3.1348252296447754,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.24,3.1442807037870977,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.25,3.152958393096924,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.26,3.1605679988861084,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.27,3.167691707611084,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.28,3.1740059852600098,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.29000000000000004,3.179916209304521,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.30000000000000004,3.185151234886271,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.31,3.1898725032806396,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.32,3.194082021713257,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.33,3.198098269317523,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.34,3.2016913890838623,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.35000000000000003,3.20508298799977,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.36000000000000004,3.208005666732788,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.37000000000000005,3.210769967359713,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.38,3.2132748396021755,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.39,3.2157277162579776,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.4,3.2175581455230713,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.41000000000000003,3.219503467202398,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.42000000000000004,3.221298716409938,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.43000000000000005,3.223062753677368,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.44,3.2244052310244404,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.45,3.2259771823883057,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.46,3.2272722721099854,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.47000000000000003,3.228567600250244,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.48000000000000004,3.229700803756714,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.49000000000000005,3.2308342456817627,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.5,3.231689501262862,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.51,3.2324533462524414,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.52,3.233748435974121,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.53,3.23471999168396,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.54,3.2355910204794522,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.55,3.2363388538360596,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.56,3.2373944919815494,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.5700000000000001,3.2382691454402392,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.5800000000000001,3.2390663666550603,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.5900000000000001,3.239900827407837,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.6,3.2408721446990967,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.61,3.2418437004089355,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.62,3.2426531314849854,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.63,3.2437451733754634,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.64,3.244757890701294,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.65,3.2458913326263428,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.66,3.2470245361328125,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.67,3.248161764431259,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.68,3.2497293028834915,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.6900000000000001,3.251203835340193,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.7000000000000001,3.25288543536925,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.7100000000000001,3.254614049424945,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.7200000000000001,3.2564151287078857,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.73,3.2583577632904053,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.74,3.260462522506714,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.75,3.2627291679382324,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.76,3.26515793800354,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.77,3.2677483558654785,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.78,3.270368878489591,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.79,3.2730910778045654,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.8,3.275843381881714,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.81,3.278421581577115,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.8200000000000001,3.2804844264459305,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.8300000000000001,3.282573264112249,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.8400000000000001,3.2842624187469482,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.8500000000000001,3.2860210785988198,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.86,3.2875980189788243,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.87,3.2889340551187836,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.88,3.2902070235318255,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.89,3.291224241256714,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.9,3.2925102674039524,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.91,3.2936530113220215,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.92,3.2945288269703403,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.93,3.29575777053833,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.9400000000000001,3.2968909740448,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.9500000000000001,3.2981863021850586,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.9600000000000001,3.2996432781219482,OCVdata/A002_OCV_N15.mat,2.492244472160308
-15,discharge,0.9700000000000001,3.302179087122288,OCVdata/A002_OCV_N15.mat,2.492244472160308
